Theta1_Value,Cost Function
18746.598405517743,18112175138.56314
18832.916950984953,17796065691.025585
18915.770727732353,17486333915.382706
18995.22310591233,17182848439.75239
19071.336426108675,16885480659.955702
19144.17201557799,16594104679.555073
19213.790204236957,16308597251.23824
19280.250340399394,16028837719.51625
19343.610806267054,15754707964.704834
19403.929033177978,15486092348.159254
19461.2615166162,15222877658.733286
19515.66383098653,14964953060.433859
19567.190644158083,14712210041.243479
19615.89573178015,14464542363.083355
19661.831991374012,14221846012.89062
19705.05145620412,13984019154.78393
19745.60530893217,13750962083.29213
19783.543895057388,13522577177.621367
19818.916736146428,13298768856.936789
19851.772542856113,13079443536.635155
19882.15922775229,12864509585.585743
19910.12391792798,12653877284.317083
19935.712967423933,12447458784.127792
19958.97196945469,12245168067.100256
19979.945768443213,12046920906.996498
19998.678471867017,11852634831.015833
20015.213461918793,11662229082.39472
20029.593406984415,11475624583.82945
20041.860272941158,11292743901.702864
20052.05533427895,11113511211.096748
20060.219185047437,10937852261.571964
20066.391749631548,10765694343.69885
20070.612293358266,10596966256.32073
20072.919432937233,10431598274.533964
20073.351146737783,10269522118.368174
20071.94478490495,10110670922.150787
20068.73707931698,9954979204.540379
20063.764153386815,9802382839.213667
20057.061531709995,9652819026.191357
20048.664149561355,9506226263.788414
20038.6063622429,9362544321.174662
20026.92195428518,9221714211.531914
20013.644148504445,9083678165.794231
19998.805614917837,8948379606.958162
19982.43847951883,8815763124.950142
19964.57433291512,8685774452.03854
19945.24423883109,8558360438.778145
19924.478742476982,8433469030.475137
19902.30787878686,8311049244.160852
19878.76118052739,8191051146.06305
19853.867686279464,8073425829.563447
19827.655948294716,7958125393.630753
19800.154040228757,7845102921.718534
19771.389564753186,7734312461.117585
19741.389661048175,7625709002.752654
19710.181012177567,7519248461.41366
19677.78985234825,7414887656.41174
19644.241974055687,7312584292.650692
19609.562735117328,7212296942.1045685
19573.777065595674,7113985025.692493
19536.90947461273,7017608795.5418
19498.98405705752,6923129317.631009
19460.024500188352,6830508454.804162
19420.05409013146,6739708850.148367
19379.095718277684,6650693910.726525
19337.17188757872,6563427791.657364
19294.30471874455,6477875380.535241
19250.515956343614,6394002282.1821
19205.82697480716,6311774803.724389
19160.258784339392,6231159939.987763
19113.832036734766,6152125359.202564
19066.56703110399,6074639389.013323
19018.483719510066,5998671002.785574
18969.601712515847,5924189806.203533
18919.940284644457,5851166024.15218
18869.518379753947,5779570487.877636
18818.35461632751,5709374622.419704
18766.46729268062,5640550434.310634
18713.87439208633,5573070499.534319
18660.59358782007,5506907951.740261
18606.642248125147,5442036470.706754
18552.037441100238,5378430271.047851
18496.795939510066,5316064091.158825
18440.934225520454,5254913182.394985
18384.46849535896,5194953298.478714
18327.414663902255,5136160685.129831
18269.788369191356,5078512069.914445
18211.6049768759,5021984652.307541
18152.879584588507,4966556093.964703
18093.62702625037,4912204509.198424
18033.861876309136,4858908455.654636
17973.5984539101,4806646925.185085
17912.850827001832,4755399334.911365
17851.632816377176,4705145518.476469
17789.9579996507,4655865717.479828
17727.839715173537,4607540573.091881
17665.29106588666,4560151117.844319
17602.32492311347,4513678767.59224
17538.953930292715,4468105313.644522
17475.190506652667,4423412915.058777
17411.04685082742,4379584091.097422
17346.534944416282,4336601713.841349
17281.666555487107,4294449000.9578547
17216.45324202446,4253109508.6195407
17150.906355323492,4212567124.5709295
17085.037043330332,4172806061.339648
17018.856253929884,4133810849.5891223
16952.374738181807,4095566331.6097326
16885.603053505518,4058057654.945469
16818.55156681501,4021270266.1532497
16751.23045760426,3985189904.692031
16683.649720983994,3949802596.938974
16615.819170670617,3915094650.3299384
16547.748441927968,3881052647.621724
16479.446994462756,3847663441.273373
16410.924115274272,3814914147.9441366
16342.18892145921,3782792143.105503
16273.250362972214,3751285055.7649517
16204.11722534289,3720380763.2990704
16134.798132349952,3690067386.3936405
16065.301548653164,3660333284.0885386
15995.635782383757,3631167048.925153
15925.808987693948,3602557502.1941795
15855.829167266227,3574493689.281689
15785.704174783012,3546964875.1113753
15715.441717357324,3519960539.6809616
15645.049357925067,3493470373.690775
15574.534517599523,3467484274.2625666
15503.90447798866,3441992340.746649
15433.16638347583,3416984870.6155167
15362.327243464411,3392452355.442129
15291.393934587008,3368385476.9610453
15220.3732028797,3344775103.210715
15149.271665921948,3321612284.755213
15078.095814942642,3298888250.983702
15006.852016892868,3276594406.4860697
14935.546516485876,3254722327.5030684
14864.185438204786,3233263758.449484
14792.774788278535,3212210608.508682
14721.320456626549,3191554948.297193
14649.828218772644,3171289006.597722
14578.303737728636,3151405167.1592474
14506.752565848126,3131895965.562782
14435.180146650931,3112754086.1514096
14363.591816618633,3093972359.023273
14291.99280696167,3075543757.086209
14220.388245358457,3057461393.1727047
14148.783157666923,3039718517.2139626
14077.182469608948,3022308513.4718256
14005.591008428086,3005224897.8273497
13934.013504521012,2988461315.124851
13862.454593043101,2972011536.5702887
13790.918815488545,2955869457.1828218
13719.410621245395,2940029093.2984686
13647.934369125946,2924484580.1247644
13576.494328872826,2909230169.345364
13505.09468264119,2894260226.7735543
13433.739526457366,2879569230.053679
13362.432871654371,2865151766.409428
13291.178646284596,2851002530.438103
13219.98069651007,2837116321.9498234
13148.842787970636,2823488043.8508024
13077.768607130376,2810112700.069753
13006.761762602637,2796985393.5265317
12935.825786453997,2784101324.1421633
12864.964135487493,2771455786.8893685
12794.180192505433,2759044169.8827753
12723.477267552125,2746861952.507994
12652.85859913683,2734904703.588733
12582.327355437252,2723168079.5912023
12511.886635483856,2711647822.865007
12441.539470325348,2700339759.9197917
12371.288824175577,2689239799.736905
12301.137595542172,2678343932.1153426
12231.088618337186,2667648226.0512853
12161.144662970051,2657148828.150527
12091.308437423097,2646841961.0731153
12021.58258830992,2636723922.009547
11951.969701916876,2626791081.1878805
11882.472305227948,2617039880.4110928
11813.092866933264,2607466831.6241083
11743.833798421514,2598068515.5098515
11674.697454756513,2588841580.1137486
11605.68613563818,2579782739.496083
11536.802086348147,2570888772.411638
11468.047498680271,2562156521.016075
11399.424511856265,2553582889.598477
11330.935213426685,2545164843.3395424
11262.58164015751,2536899407.094899
11194.36577890254,2528783664.203012
11126.289567461821,2520814755.317195
11058.354895426342,2512989877.261229
10990.563605009196,2505306281.908105
10922.91749186343,2497761275.0814013
10855.41830588679,2490352215.4788685
10788.06775201356,2483076513.617737
10720.867490993725,2475931630.801306
10653.819140159614,2468915078.1064
10586.924274180255,2462024415.3912473
10520.184425803625,2455257250.3233666
10453.601086586974,2448611237.4270573
10387.175707615432,2442084077.1501
10320.90970020906,2435673514.9492526
10254.80443661855,2429377340.394189
10188.861250709726,2423193386.2894797
10123.081438637055,2417119527.8142643
10057.466259506302,2411153681.6792355
9992.01693602654,2405293805.300606
9926.734655151653,2399537895.990696
9861.620568711498,2393883990.1648006
9796.675794032924,2388330162.5640316
9731.901414550757,2382874525.4937625
9667.298480408945,2377515228.077415
9602.868009052007,2372250455.525224
9538.610985806929,2367078428.4177175
9474.528364455684,2361997402.0035763
9410.621067798485,2357005665.5116167
9346.889988207959,2352101541.4765825
9283.335988174345,2347283385.078477
9219.959900841894,2342549583.495159
9156.762530536578,2337898555.2679358
9093.744653285272,2333328749.6798844
9030.907017326515,2328838646.1466446
8968.250343613017,2324426753.6194363
8905.775326306008,2320091610.0000434
8843.48263326158,2315831781.567531
8781.37290650914,2311645862.4164577
8719.4467627221,2307532473.906335
8657.704793680929,2303490264.12213
8596.14756672867,2299517907.3455744
8534.775625219081,2295614103.537053
8473.589488957467,2291777577.8278785
8412.589654634352,2288007080.022726
8351.776596252097,2284301384.1120195
8291.150765544564,2280659287.794095
8230.712592389955,2277079612.006903
8170.462485216908,2273561200.469096
8110.400831403988,2270102919.2302785
8050.527997672648,2266703656.2302628
7990.84433047378,2263362320.867128
7931.3501563679565,2260077843.5739155
7872.045782399451,2256849175.4037795
7812.931496464151,2253675287.6234317
7754.007567671445,2250555171.314706
7695.274246700197,2247487836.984064
7636.731766148878,2244472314.179928
7578.380340879968,2241507651.117625
7520.22016835871,2238592914.311831
7462.2514289863075,2235727188.2163415
7404.474286427648,2232909574.871038
7346.888887933646,2230139193.5558834
7289.495364658291,2227415180.451836
7232.293831970473,2224736688.3084984
7175.284389760685,2222102886.1184187
7118.467122742674,2219512958.7978625
7061.842100750113,2216966106.873957
7005.40937902839,2214461546.1780653
6949.168998521583,2211998507.5452604
6893.1209861546895,2209576236.519801
6837.265355111202,2207193993.066453
6781.602105106084,2204851051.287566
6726.131222654243,2202546699.145783
6670.852681334544,2200280238.192264
6615.766442049461,2198050983.300313
6560.872453280416,2195858262.4043117
6506.170651338885,2193701416.243834
6451.660960613333,2191579798.1128616
6397.343293812046,2189492773.6139674
6343.217552201924,2187439720.417405
6289.283625843303,2185420028.0249624
6235.541393820859,2183433097.538528
6181.9907244706765,2181478341.433237
6128.63147560351,2179555183.3351326
6075.463494724336,2177663057.8032374
6022.486619248225,2175801410.1159525
5969.70067671261,2173969696.0616903
5917.105484985999,2172167381.7336736
5864.70085247319,2170393943.3287897
5812.48657831705,2168648866.9504457
5760.462452596903,2166931648.4153285
5708.628256523591,2165241793.0639977
5656.983762631252,2163578815.575231
5605.528734965872,2161942239.7840457
5554.262929270663,2160331598.503337
5503.186093168316,2158746433.349036
5452.297966340176,2157186294.5687385
5401.598280702393,2155650740.8737216
5351.086760579099,2154139339.274298
5300.763122872648,2152651664.9184117
5250.627077230971,2151187300.933438
5200.678326212105,2149745838.2711134
5150.9165654459175,2148326875.55553
5101.341483793086,2146930018.934137
5051.952763501377,2145554881.9316897
5002.750080359264,2144201085.3070772
4953.733103846919,2142868256.912996
4904.901497284641,2141556031.5583773
4856.254917978735,2140264050.8735476
4807.793017364907,2138991963.178042
4759.515441149199,2137739423.3510327
4711.421829446507,2136506092.7043197
4663.511816916726,2135291638.8578105
4615.785032898554,2134095735.6174822
4568.241101540992,2132918062.8557317
4520.879641932583,2131758306.394093
4473.700268228422,2130616157.8882709
4426.702589774971,2129491314.7154305
4379.886211232716,2128383479.8637202
4333.250732696706,2127292361.8239648
4286.795749814995,2126217674.483498
4240.520853905037,2125159137.0220733
4194.4256320680515,2124116473.809843
4148.509667301402,2123089414.3073325
4102.772538609017,2122077692.967386
4057.2138211098813,2121081049.1390479
4011.8330861446375,2120099226.9733267
3966.6299013803136,2119131975.330817
3921.603830913223,2118179047.6911378
3876.7544353700555,2117240202.0641541
3832.08127200719,2116315200.9029336
3787.5838948082624,2115403811.0184262
3743.2618545800124,2114505803.4958103
3699.1146990464367,2113620953.6124923
3655.141972941278,2112749040.7576988
3611.343218098876,2111889848.3536701
3567.717973543409,2111043163.7783813
3524.265775576542,2110208778.2897866
3480.986157863527,2109386486.9515557
3437.8786515177544,2108576088.5602553
3394.9427851838054,2107777385.5739658
3352.1780851190138,2106990184.0422964
3309.584075273565,2106214293.5377703
3267.1602773691598,2105449527.0885522
3224.9062109762613,2104695701.1124983
3182.8213935899503,2103952635.3524897
3140.9053407044116,2103220152.8130455
3099.157565886073,2102498079.6981587
3057.5775808454187,2101786245.3503635
3016.1648955074984,2101084482.1909833
2974.919018081154,2100392625.6615567
2933.8394551269844,2099710514.1663997
2892.9257116240697,2099037989.0162961
2852.177291035471,2098374894.3732862
2811.5936953725327,2097721077.1965342
2771.1744252579997,2097076387.1892536
2730.918979987974,2096440676.746663
2690.826857592727,2095813800.9049675
2650.897554896384,2095195617.291325
2611.1305675755075,2094585986.0747983
2571.5253902165855,2093984769.9182527
2532.0815163724533,2093391833.931202
2492.798438617659,2092807045.6235669
2453.675648602794,2092230274.8603315
2414.712637107804,2091661393.8170912
2375.908894094296,2091100276.9364626
2337.2639087568614,2090546800.8853354
2298.777169573425,2090000844.512964
2260.448164354644,2089462288.8098752
2222.276380292365,2088931016.8675656
2184.2613040071587,2088406913.8389895
2146.4024215949466,2087889866.899815
2108.699218672735,2087379765.2104278
2071.1511804234683,2086876499.878678
2033.7577916400205,2086379963.9233437
1996.518536768335,2085890052.2383146
1959.4328999497286,2085406661.5574563
1922.5003650623744,2084929690.4201643
1885.720415761974,2084459039.1375873
1849.0925355216366,2083994609.759501
1812.616207670974,2083536306.0418217
1776.2909154344268,2083084033.4147556
1740.1161419688342,2082637698.9515593
1704.0913704002592,2082197211.3379047
1668.2160838600823,2081762480.8418398
1632.4897655203752,2081333419.284334
1596.9118986285669,2080909940.010375
1561.4819665414132,2080491957.8606513
1526.1994527582822,2080079389.1437538
1491.063840953766,2079672151.6089377
1456.0746150096318,2079270164.4193933
1421.2312590461192,2078873348.1260395
1386.5332574526003,2078481624.6418269
1351.9800949176085,2078094917.2165246
1317.5712564582484,2077713150.412005
1283.306227448998,2077336250.077997
1249.184493649911,2076964143.3283093
1215.2055412342309,2076596758.5175078
1181.3688568154269,2076234025.218047
1147.67392747366,2075875874.1978376
1114.1202407816904,2075522237.3982491
1080.7072848302341,2075173047.9125261
1047.434548252778,2074828239.9646301
1014.3015202498648,2074487748.8884797
981.3076906128529,2074151511.1075933
948.4525497471645,2073819464.1151216
915.7355886950262,2073491546.4542594
883.156299157713,2073167697.6990428
850.7141735173044,2072847858.4354959
818.4087048579604,2072531970.2431622
786.2393869867238,2072219975.6769645
754.2057144538593,2071911818.2494366
722.3071825727362,2071607442.413272
690.5432874392624,2071306793.5442233
658.9135259508768,2071009817.9243164
627.4173958251083,2070716462.725398
596.0543956177097,2070426675.9929783
564.8240247403709,2070140406.6304028
533.7257834780213,2069857604.3833117
502.7591730057277,2069578219.8243976
471.9236954051931,2069302204.3384626
441.21885368086566,2069029510.107744
410.6441517756629,2068760090.097535
380.1990945863172,2068493898.0420678
349.88318797835115,2068230888.430673
319.6959388006877,2067971016.4941945
289.636854899901,2067714238.1916676
259.7054451341147,2067460510.1972475
229.90121938655525,2067209789.8873873
200.22368857876256,2066962035.3282576
170.67236468346783,2066717205.2634053
141.24676073714136,2066475259.1016448
111.94639085221836,2066236156.905182
82.77077022900599,2065999859.377956
53.71941516727928,2065766327.8542097
24.79184307757056,2065535524.2872713
-4.0124275078433485,2065307411.2385442
-32.69387692424904,2065081951.8667147
-61.252984364095326,2064859109.917154
-89.69022786687836,2064638849.7115226
-118.00608430930687,2064421136.1375768
-146.20102939574392,2064205934.639154
-174.27553764891866,2063993211.206358
-202.23008240090533,2063782932.365923
-230.06513578436338,2063575065.1717646
-257.7811687240343,2063369577.1957004
-285.3786509284913,2063166436.5183463
-312.8580508821366,2062965611.7201917
-340.2198358374422,2062767071.8728309
-367.46447180743,2062570786.5303657
-394.5924235583869,2062376725.7209663
-421.604154602811,2062184859.9385927
-448.5001271925837,2061995160.1348653
-475.2808023123647,2061807597.7110937
-501.94663967320594,2061622144.5104506
-528.4980977063807,2061438772.810293
-554.935633557422,2061257455.3146248
-581.2597030803693,2061078165.1467025
-607.4707608322187,2060900875.8417761
-633.5692600675717,2060725561.3399677
-659.5556527334804,2060552195.9792786
-685.4303894644864,2060380754.4887297
-711.1939195778468,2060211211.981633
-736.8466910689474,2060043543.9489686
-762.3891506068968,2059877726.2529156
-787.8217435302998,2059713735.1204772
-813.1449138432074,2059551547.1372328
-838.3591042112369,2059391139.2412064
-863.4647559578635,2059232488.7168489
-888.4623090608765,2059075573.1891274
-913.3522021489989,2058920370.6177275
-938.1348724986677,2058766859.2913594
-962.8107560309694,2058615017.8221734
-987.3802873087317,2058464825.1402724
-1011.8438995337652,2058316260.4883287
-1036.2020245442532,2058169303.4162993
-1060.4550928122887,2058023933.7762387
-1084.6035334415526,2057880131.7172046
-1108.6477741651324,2057737877.6802628
-1132.5882413434797,2057597152.3935735
-1156.4253599625015,2057457936.8675742
-1180.1595536317834,2057320212.390254
-1203.7912445829443,2057183960.5225077
-1227.3208536681175,2057049163.093574
-1250.7488003585563,2056915802.1965654
-1274.0755027433636,2056783860.1840684
-1297.3013775283398,2056653319.6638308
-1320.426840034951,2056524163.4945312
-1343.4523041994107,2056396374.7816107
-1366.3781825718752,2056269936.8731978
-1389.2048863157515,2056144833.3560932
-1411.932825207113,2056021048.0518384
-1434.5624076342222,2055898565.0128434
-1457.094040597159,2055777368.518596
-1479.5281297075503,2055657443.0719373
-1501.8650791884018,2055538773.3953917
-1524.105291874027,2055421344.4275846
-1546.2491692100743,2055305141.3197067
-1568.2971112536482,2055190149.4320478
-1590.249516673523,2055076354.3305972
-1612.1067827504487,2054963741.7837002
-1633.869305377545,2054852297.7587726
-1655.5374790607832,2054742008.4190814
-1677.1116969195532,2054632860.1205761
-1698.5923506873155,2054524839.4087822
-1719.9798307123344,2054417933.0157444
-1741.2745259584913,2054312127.857029
-1762.476824006178,2054207411.0287783
-1783.587111053267,2054103769.8048177
-1804.605771916156,2054001191.6338096
-1825.533190030888,2053899664.13647
-1846.3697474543424,2053799175.1028197
-1867.115824865499,2053699712.4894922
-1887.7718015667695,2053601264.4170916
-1908.3380554853975,2053503819.1675885
-1928.8149631749259,2053407365.1817734
-1949.2028998167273,2053311891.056742
-1969.5022392216006,2053217385.5434375
-1989.7133538314285,2053123837.5442247
-2009.8366147208956,2053031236.1105194
-2029.8723915992664,2052939570.4404442
-2049.8210528122227,2052848829.8765388
-2069.682965343756,2052759003.9035037
-2089.458494818118,2052670082.1459846
-2109.1480055018233,2052582054.3663976
-2128.7518603057056,2052494910.4627848
-2148.270420787029,2052408640.4667203
-2167.7040471516448,2052323234.5412412
-2187.053098256205,2052238682.9788182
-2206.3179316104165,2052154976.199365
-2225.4989033793495,2052072104.7482731
-2244.596368385788,2051990059.294498
-2263.6106801126284,2051908830.6286514
-2282.542190705319,2051828409.6611564
-2301.391250974347,2051748787.420414
-2320.1582103977616,2051669955.051004
-2338.843417123747,2051591903.8119276
-2357.4472179732247,2051514625.0748696
-2375.969958442505,2051438110.322491
-2394.411982705969,2051362351.146758
-2412.7736336187936,2051287339.247293
-2431.0552527197083,2051213066.4297566
-2449.25718023379,2051139524.604254
-2467.379755075292,2051066705.7837758
-2485.4233148505054,2050994602.0826557
-2503.3881958606544,2050923205.7150629
-2521.2747331048236,2050852508.9935148
-2539.0832602829146,2050782504.3274188
-2556.8141097986354,2050713184.2216322
-2574.4676127625166,2050644541.2750547
-2592.0440989949593,2050576568.1792371
-2609.5438970293067,2050509257.7170238
-2626.967334114948,2050442602.7612038
-2644.3147362204427,2050376596.2731957
-2661.586428036676,2050311231.301751
-2678.7827329800352,2050246500.981677
-2695.903973195613,2050182398.532588
-2712.9504695604314,2050118917.2576654
-2729.9225416866907,2050056050.5424516
-2746.8205079250397,2049993791.8536537
-2763.644685367867,2049932134.737977
-2780.3953898526147,2049871072.8209653
-2797.072935965109,2049810599.8058715
-2813.6776370429143,2049750709.4725401
-2830.2098051787016,2049691395.6763127
-2846.6697512236406,2049632652.346952
-2863.0577847908044,2049574473.487572
-2879.3742142585947,2049516853.1736062
-2895.6193467741814,2049459785.5517712
-2911.79348825696,2049403264.8390653
-2927.8969434020214,2049347285.32177
-2943.9300156836416,2049291841.354477
-2959.89300735878,2049236927.359124
-2975.7862194705954,2049182537.8240528
-2991.609951851973,2049128667.3030763
-3007.364503129067,2049075310.4145687
-3023.0501707248513,2049022461.840558
-3038.667250862686,2048970116.325848
-3054.216038569893,2048918268.677142
-3069.6968276813423,2048866913.762188
-3085.1099108430494,2048816046.5089345
-3100.4555795157844,2048765661.904704
-3115.734123978686,2048715754.9953675
-3130.945833332888,2048666320.884554
-3146.0909955051548,2048617354.7328463
-3161.169897251522,2048568851.757013
-3176.182824160948,2048520807.2292383
-3191.1300606589703,2048473216.4763684
-3206.011890011372,2048426074.879172
-3220.828594327851,2048379377.871606
-3235.5804545656974,2048333120.9401038
-3250.267750533478,2048287299.6228611
-3264.8907608947243,2048241909.5091455
-3279.4497631716245,2048196946.2386065
-3293.9450337487237,2048152405.5006056
-3308.376847876627,2048108283.0335498
-3322.745479675704,2048064574.6242387
-3337.0512021398017,2048021276.1072218
-3351.294287139957,2047978383.3641636
-3365.4750054281135,2047935892.323223
-3379.593626640842,2047893798.958437
-3393.6504193030623,2047852099.2891154
-3407.645650831766,2047810789.37925
-3421.579587539745,2047769865.3369238
-3435.4524946393167,2047729323.3137376
-3449.264636246054,2047689159.504242
-3463.0162753825157,2047649370.1453743
-3476.707673981975,2047609951.5159113
-3490.3390928921517,2047570899.9359276
-3503.9107918789427,2047532211.7662566
-3517.423029630154,2047493883.407969
-3530.876063759229,2047455911.3018527
-3544.2701508089817,2047418291.9279034
-3557.605546255322,2047381021.8048222
-3570.8825045109875,2047344097.4895191
-3584.1012789292663,2047307515.5766258
-3597.2621218077247,2047271272.6980171
-3610.3652843919317,2047235365.522335
-3623.4110168791763,2047199790.754528
-3636.3995684221904,2047164545.1353834
-3649.3311871328638,2047129625.4410834
-3662.206120085958,2047095028.482754
-3675.0246133228184,2047060751.1060305
-3687.786911855082,2047026790.1906211
-3700.493259668383,2046993142.6498823
-3713.143899726053,2046959805.4304004
-3725.7390739728203,2046926775.5115745
-3738.279023338503,2046894049.905213
-3750.763987741701,2046861625.6551287
-3763.1942060934803,2046829499.836745
-3775.569916301055,2046797669.5567033
-3787.8913552714653,2046766131.9524844
-3800.1587589152496,2046734884.1920214
-3812.372362150113,2046703923.473333
-3824.532398904589,2046673247.024153
-3836.6391021216996,2046642852.1015658
-3848.6927037626047,2046612735.9916542
-3860.693434810252,2046582896.0091417
-3872.6415252730167,2046553329.4970489
-3884.537204188339,2046524033.826348
-3896.3806996263525,2046495006.3956296
-3908.17223869351,2046466244.6307645
-3919.9120475362,2046437745.9845827
-3931.6003513443607,2046409507.9365416
-3943.237374355083,2046381527.9924145
-3954.8233398562106,2046353803.6839736
-3966.3584701899335,2046326332.5686808
-3977.8429867563727,2046299112.2293794
-3989.277110017159,2046272140.2739975
-4000.661059499005,2046245414.3352475
-4011.9950537972722,2046218932.070336
-4023.2793105795263,2046192691.1606703
-4034.5140465890886,2046166689.311578
-4045.6994776485803,2046140924.2520278
-4056.835818663458,2046115393.7343445
-4067.9232836255424,2046090095.5339444
-4078.9620856165375,2046065027.449061
-4089.9524368115462,2046040187.3004804
-4100.894548482574,2046015572.93128
-4111.788631002026,2045991182.206569
-4122.634893846199,2045967013.0132341
-4133.43354559876,2045943063.2596874
-4144.184793954222,2045919330.8756187
-4154.888845721407,2045895813.81175
-4165.545906826904,2045872510.0395942
-4176.156182318516,2045849417.55122
-4186.719876368704,2045826534.359009
-4197.237192278016,2045803858.4954357
-4207.708332478508,2045781388.0128255
-4218.133498537163,2045759120.9831402
-4228.512891159294,2045737055.4977462
-4238.8467101919405,2045715189.6672049
-4249.13515462726,2045693521.6210442
-4259.378422605903,2045672049.507554
-4269.576711420389,2045650771.4935691
-4279.730217518463,2045629685.7642663
-4289.839136506451,2045608790.5229511
-4299.903663152601,2045588083.9908645
-4309.923991390422,2045567564.4069734
-4319.900314322003,2045547230.0277772
-4329.832824221336,2045527079.1271157
-4339.721712537614,2045507109.99597
-4349.567169898538,2045487320.9422762
-4359.369386113599,2045467710.2907376
-4369.128550177359,2045448276.3826404
-4378.844850272719,2045429017.575669
-4388.518473774179,2045409932.2437232
-4398.149607251093,2045391018.7767484
-4407.7384364709005,2045372275.5805488
-4417.285146402369,2045353701.0766234
-4426.789921218807,2045335293.701987
-4436.25294430128,2045317051.9090059
-4445.674398241813,2045298974.1652296
-4455.054464846582,2045281058.9532254
-4464.3933251391,2045263304.7704136
-4473.691159363387,2045245710.1289105
-4482.948146987134,2045228273.555365
-4492.164466704861,2045210993.590807
-4501.340296441057,2045193868.790488
-4510.475813353315,2045176897.7237296
-4519.571193835458,2045160078.9737725
-4528.626613520652,2045143411.1376295
-4537.642247284514,2045126892.8259315
-4546.618269248202,2045110522.6627915
-4555.554852781502,2045094299.2856529
-4564.452170505907,2045078221.3451505
-4573.310394297676,2045062287.50497
-4582.129695290894,2045046496.4417117
-4590.910243880514,2045030846.8447492
-4599.652209725395,2045015337.4160974
-4608.355761751324,2044999966.8702781
-4617.0210681540375,2044984733.9341886
-4625.64829640222,2044969637.3469708
-4634.237613240502,2044954675.8598845
-4642.789184692447,2044939848.2361736
-4651.303176063525,2044925153.2509506
-4659.779751944079,2044910589.6910632
-4668.219076212281,2044896156.3549786
-4676.621312037074,2044881852.0526571
-4684.98662188111,2044867675.6054356
-4693.315167503678,2044853625.8459077
-4701.607109963612,2044839701.6178086
-4709.862609622202,2044825901.7758968
-4718.08182614609,2044812225.1858423
-4726.264918510149,2044798670.7241127
-4734.412045000365,2044785237.2778623
-4742.523363216698,2044771923.7448208
-4750.5990300759395,2044758729.0331862
-4758.639201814556,2044745652.0615163
-4766.644033991524,2044732691.758622
-4774.613681491158,2044719847.0634613
-4782.548298525921,2044707116.9250398
-4790.448038639235,2044694500.3023012
-4798.313054708271,2044681996.164032
-4806.143498946737,2044669603.4887571
-4813.939522907654,2044657321.2646437
-4821.701277486118,2044645148.489401
-4829.428912922059,2044633084.1701846
-4837.122578802984,2044621127.3234982
-4844.782424066714,2044609276.9751046
-4852.408597004108,2044597532.159924
-4860.001245261778,2044585891.9219513
-4867.560515844799,2044574355.314154
-4875.086555119397,2044562921.3983905
-4882.579508815646,2044551589.2453163
-4890.039522030131,2044540357.9342964
-4897.466739228625,2044529226.553317
-4904.8613042487395,2044518194.1989028
-4912.223360302574,2044507259.9760246
-4919.553049979351,2044496422.9980235
-4926.850515248043,2044485682.386521
-4934.11589745999,2044475037.2713377
-4941.3493373515075,2044464486.7904131
-4948.5509750464835,2044454030.0897229
-4955.720950058965,2044443666.3232033
-4962.85940129574,2044433394.6526623
-4969.966467058903,2044423214.2477174
