Theta1_Value,Cost Function
109443.98918651922,2043280056.9812827
109444.00593981358,2043280056.9252713
109444.02261938795,2043280056.8697512
109444.03922556672,2043280056.8147204
109444.05575867287,2043280056.7601712
109444.07221902792,2043280056.7061024
109444.08860695202,2043280056.6525073
109444.10492276387,2043280056.5993838
109444.12116678081,2043280056.546726
109444.13733931874,2043280056.4945312
109444.1534406922,2043280056.4427938
109444.16947121434,2043280056.3915117
109444.18543119692,2043280056.3406792
109444.20132095035,2043280056.2902932
109444.21714078364,2043280056.24035
109444.23289100449,2043280056.1908455
109444.24857191919,2043280056.1417758
109444.26418383273,2043280056.0931363
109444.27972704872,2043280056.0449247
109444.29520186946,2043280055.9971359
109444.31060859593,2043280055.9497678
109444.32594752774,2043280055.902813
109444.34121896322,2043280055.856274
109444.35642319938,2043280055.8101401
109444.37156053192,2043280055.7644143
109444.38663125523,2043280055.7190886
109444.4016356624,2043280055.6741605
109444.41657404527,2043280055.6296287
109444.43144669436,2043280055.5854871
109444.44625389892,2043280055.5417316
109444.46099594691,2043280055.4983625
109444.47567312505,2043280055.4553728
109444.4902857188,2043280055.4127626
109444.50483401235,2043280055.370524
109444.51931828863,2043280055.3286579
109444.53373882934,2043280055.2871587
109444.54809591496,2043280055.246024
109444.56238982468,2043280055.205252
109444.57662083652,2043280055.1648362
109444.59078922724,2043280055.1247756
109444.60489527238,2043280055.0850668
109444.6189392463,2043280055.0457075
109444.63292142213,2043280055.0066931
109444.6468420718,2043280054.9680214
109444.66070146605,2043280054.9296892
109444.67449987443,2043280054.891694
109444.68823756528,2043280054.8540328
109444.70191480579,2043280054.816701
109444.71553186195,2043280054.779698
109444.72908899859,2043280054.7430198
109444.74258647939,2043280054.7066638
109444.75602456684,2043280054.6706262
109444.76940352231,2043280054.6349058
109444.78272360598,2043280054.5994992
109444.79598507691,2043280054.5644028
109444.80918819303,2043280054.529615
109444.82233321111,2043280054.4951327
109444.8354203868,2043280054.4609544
109444.84844997461,2043280054.427074
109444.86142222797,2043280054.3934925
109444.87433739916,2043280054.3602052
109444.88719573936,2043280054.3272107
109444.89999749864,2043280054.294506
109444.91274292598,2043280054.2620883
109444.92543226927,2043280054.2299554
109444.93806577529,2043280054.1981049
109444.95064368974,2043280054.1665332
109444.96316625724,2043280054.1352394
109444.97563372133,2043280054.1042194
109444.98804632449,2043280054.0734744
109445.00040430813,2043280054.0429964
109445.01270791258,2043280054.0127878
109445.02495737714,2043280053.9828436
109445.03715294004,2043280053.9531627
109445.04929483846,2043280053.9237428
109445.06138330855,2043280053.8945806
109445.07341858541,2043280053.865675
109445.0854009031,2043280053.8370233
109445.09733049467,2043280053.808622
109445.10920759212,2043280053.7804716
109445.12103242644,2043280053.7525678
109445.13280522761,2043280053.724908
109445.1445262246,2043280053.6974928
109445.15619564535,2043280053.6703174
109445.16781371683,2043280053.6433804
109445.179380665,2043280053.616681
109445.19089671479,2043280053.590216
109445.20236209019,2043280053.5639825
109445.21377701417,2043280053.5379794
109445.22514170874,2043280053.5122051
109445.23645639492,2043280053.4866576
109445.24772129278,2043280053.4613335
109445.2589366214,2043280053.4362323
109445.27010259888,2043280053.4113512
109445.2812194424,2043280053.3866892
109445.29228736818,2043280053.362243
109445.30330659145,2043280053.338011
109445.31427732651,2043280053.3139935
109445.32519978675,2043280053.2901852
109445.33607418458,2043280053.2665873
109445.3469007315,2043280053.2431962
109445.35767963805,2043280053.2200096
109445.36841111389,2043280053.1970277
109445.37909536771,2043280053.1742473
109445.3897326073,2043280053.1516669
109445.40032303956,2043280053.1292849
109445.41086687044,2043280053.1070998
109445.42136430502,2043280053.085109
109445.43181554743,2043280053.0633106
109445.44222080095,2043280053.0417051
109445.45258026794,2043280053.020288
109445.46289414988,2043280052.9990604
109445.47316264735,2043280052.9780176
109445.48338596008,2043280052.9571605
109445.49356428687,2043280052.936487
109445.50369782568,2043280052.9159944
109445.5137867736,2043280052.8956816
109445.52383132685,2043280052.8755474
109445.53383168076,2043280052.8555899
109445.54378802984,2043280052.8358073
109445.55370056772,2043280052.8161988
109445.56356948717,2043280052.7967622
109445.57339498015,2043280052.777498
109445.58317723773,2043280052.7584014
109445.59291645017,2043280052.7394726
109445.60261280689,2043280052.7207103
109445.61226649645,2043280052.7021124
109445.62187770661,2043280052.6836774
109445.63144662429,2043280052.6654046
109445.6409734356,2043280052.6472933
109445.65045832582,2043280052.62934
109445.6599014794,2043280052.611545
109445.66930308002,2043280052.593905
109445.67866331051,2043280052.5764205
109445.68798235292,2043280052.5590909
109445.69726038848,2043280052.5419116
109445.70649759764,2043280052.5248837
109445.71569416006,2043280052.508006
109445.72485025458,2043280052.4912767
109445.73396605928,2043280052.474693
109445.74304175146,2043280052.4582555
109445.75207750761,2043280052.4419627
109445.76107350347,2043280052.4258127
109445.770029914,2043280052.4098046
109445.77894691339,2043280052.393937
109445.78782467505,2043280052.378209
109445.79666337166,2043280052.3626182
109445.8054631751,2043280052.3471656
109445.81422425652,2043280052.331848
109445.82294678631,2043280052.3166647
109445.8316309341,2043280052.3016143
109445.8402768688,2043280052.286698
109445.84888475854,2043280052.271911
109445.85745477075,2043280052.2572544
109445.8659870721,2043280052.242726
109445.87448182852,2043280052.2283256
109445.88293920523,2043280052.214052
109445.89135936671,2043280052.1999028
109445.89974247671,2043280052.18588
109445.90808869828,2043280052.1719775
109445.91639819375,2043280052.1581986
109445.9246711247,2043280052.144541
109445.93290765204,2043280052.131003
109445.94110793596,2043280052.1175826
109445.94927213594,2043280052.1042812
109445.95740041077,2043280052.0910966
109445.96549291852,2043280052.078028
109445.97354981658,2043280052.0650733
109445.98157126165,2043280052.0522337
109445.98955740973,2043280052.039506
109445.99750841614,2043280052.0268896
109446.00542443551,2043280052.0143847
109446.0133056218,2043280052.0019891
109446.02115212829,2043280051.9897032
109446.02896410758,2043280051.9775248
109446.03674171159,2043280051.965453
109446.0444850916,2043280051.953487
109446.05219439819,2043280051.9416263
109446.05986978131,2043280051.9298706
109446.06751139023,2043280051.9182177
109446.07511937355,2043280051.9066665
109446.08269387926,2043280051.8952167
109446.09023505465,2043280051.8838677
109446.09774304641,2043280051.8726187
109446.10521800054,2043280051.8614683
109446.11266006241,2043280051.8504155
109446.12006937678,2043280051.8394604
109446.12744608773,2043280051.8286014
109446.13479033874,2043280051.8178377
109446.14210227263,2043280051.8071675
109446.14938203161,2043280051.7965922
109446.15662975727,2043280051.7861102
109446.16384559056,2043280051.775719
109446.17102967182,2043280051.7654192
109446.17818214076,2043280051.7552106
109446.1853031365,2043280051.7450905
109446.19239279751,2043280051.7350607
109446.1994512617,2043280051.7251177
109446.20647866632,2043280051.7152631
109446.21347514806,2043280051.705494
109446.22044084298,2043280051.6958115
109446.22737588656,2043280051.6862135
109446.23428041369,2043280051.6767
109446.24115455862,2043280051.6672697
109446.24799845506,2043280051.6579225
109446.25481223612,2043280051.648658
109446.2615960343,2043280051.6394742
109446.26834998155,2043280051.6303704
109446.2750742092,2043280051.6213477
109446.28176884806,2043280051.612404
109446.2884340283,2043280051.6035388
109446.29506987958,2043280051.594751
109446.30167653093,2043280051.586041
109446.30825411085,2043280051.577406
109446.31480274725,2043280051.5688488
109446.32132256751,2043280051.560365
109446.32781369843,2043280051.5519571
109446.33427626624,2043280051.5436223
109446.34071039663,2043280051.535361
109446.34711621473,2043280051.5271726
109446.35349384513,2043280051.5190556
109446.35984341188,2043280051.51101
109446.36616503845,2043280051.5030353
109446.37245884778,2043280051.49513
109446.37872496228,2043280051.4872942
109446.38496350384,2043280051.4795275
109446.39117459375,2043280051.4718287
109446.39735835284,2043280051.464198
109446.40351490137,2043280051.4566343
109446.40964435905,2043280051.449137
109446.41574684512,2043280051.441705
109446.42182247824,2043280051.434338
109446.42787137658,2043280051.4270363
109446.43389365778,2043280051.4197998
109446.43988943897,2043280051.4126253
109446.44585883677,2043280051.4055147
109446.45180196725,2043280051.3984656
109446.45771894601,2043280051.3914785
109446.46360988813,2043280051.3845532
109446.46947490817,2043280051.3776891
109446.4753141202,2043280051.3708847
109446.48112763777,2043280051.3641403
109446.48691557397,2043280051.3574548
109446.49267804135,2043280051.350829
109446.49841515197,2043280051.3442595
109446.50412701744,2043280051.337749
109446.50981374882,2043280051.3312953
109446.51547545672,2043280051.324899
109446.52111225124,2043280051.3185585
109446.52672424202,2043280051.3122723
109446.5323115382,2043280051.3060427
109446.53787424845,2043280051.299868
109446.54341248094,2043280051.293747
109446.5489263434,2043280051.2876804
109446.55441594306,2043280051.2816653
109446.55988138667,2043280051.2757046
109446.56532278053,2043280051.269796
109446.57074023048,2043280051.2639396
109446.57613384188,2043280051.2581341
109446.58150371962,2043280051.2523801
109446.58684996812,2043280051.2466755
109446.5921726914,2043280051.2410214
109446.59747199294,2043280051.2354178
109446.6027479758,2043280051.2298627
109446.60800074262,2043280051.224357
109446.61323039554,2043280051.2188978
109446.61843703628,2043280051.2134883
109446.62362076608,2043280051.2081265
109446.62878168578,2043280051.2028108
109446.63391989574,2043280051.1975422
109446.63903549589,2043280051.1923194
109446.64412858571,2043280051.1871436
109446.64919926428,2043280051.1820123
109446.6542476302,2043280051.1769269
109446.65927378165,2043280051.171885
109446.6642778164,2043280051.1668882
109446.66925983173,2043280051.1619353
109446.67421992458,2043280051.1570258
109446.67915819139,2043280051.152159
109446.6840747282,2043280051.1473343
109446.68896963063,2043280051.1425536
109446.69384299389,2043280051.1378138
109446.69869491276,2043280051.1331158
109446.70352548159,2043280051.12846
109446.70833479433,2043280051.1238432
109446.71312294452,2043280051.1192682
109446.71789002528,2043280051.1147335
109446.72263612931,2043280051.1102393
109446.72736134894,2043280051.1057823
109446.73206577604,2043280051.1013653
109446.73674950213,2043280051.0969882
109446.74141261828,2043280051.0926485
109446.7460552152,2043280051.0883472
109446.75067738317,2043280051.0840847
109446.75527921208,2043280051.0798583
109446.75986079144,2043280051.0756693
109446.76442221034,2043280051.0715168
109446.76896355751,2043280051.0674016
109446.77348492126,2043280051.0633216
109446.77798638953,2043280051.0592778
109446.78246804986,2043280051.05527
109446.78692998941,2043280051.0512974
109446.79137229496,2043280051.0473588
109446.79579505291,2043280051.0434554
109446.80019834927,2043280051.0395856
109446.80458226969,2043280051.0357506
109446.80894689941,2043280051.031949
109446.81329232335,2043280051.0281806
109446.817618626,2043280051.0244458
109446.82192589149,2043280051.020743
109446.8262142036,2043280051.0170727
109446.83048364572,2043280051.0134356
109446.83473430091,2043280051.0098302
109446.83896625182,2043280051.0062563
109446.84317958076,2043280051.0027134
109446.84737436967,2043280050.9992018
109446.85155070013,2043280050.9957216
109446.85570865337,2043280050.992271
109446.85984831025,2043280050.9888513
109446.86396975128,2043280050.985462
109446.86807305663,2043280050.9821012
109446.87215830607,2043280050.9787714
109446.87622557908,2043280050.9754703
109446.88027495476,2043280050.9721975
109446.88430651186,2043280050.9689531
109446.88832032878,2043280050.9657393
109446.8923164836,2043280050.9625523
109446.89629505402,2043280050.9593935
109446.90025611741,2043280050.9562619
109446.90419975085,2043280050.9531584
109446.90812603099,2043280050.9500823
109446.91203503421,2043280050.9470332
109446.91592683655,2043280050.9440103
109446.91980151366,2043280050.9410143
109446.92365914094,2043280050.938044
109446.9274997934,2043280050.9351
109446.93132354571,2043280050.9321835
109446.93513047227,2043280050.9292908
109446.9389206471,2043280050.926424
109446.94269414392,2043280050.923583
109446.94645103611,2043280050.9207656
109446.95019139675,2043280050.917974
109446.95391529858,2043280050.9152062
109446.957622814,2043280050.912464
109446.96131401515,2043280050.9097455
109446.9649889738,2043280050.9070497
109446.96864776143,2043280050.9043777
109446.9722904492,2043280050.9017308
109446.97591710793,2043280050.899105
109446.97952780819,2043280050.8965032
109446.98312262018,2043280050.8939252
109446.98670161382,2043280050.8913684
109446.9902648587,2043280050.8888345
109446.99381242415,2043280050.8863232
109446.99734437914,2043280050.883834
109447.00086079237,2043280050.8813658
109447.00436173222,2043280050.8789203
109447.0078472668,2043280050.876496
109447.01131746388,2043280050.8740928
109447.01477239096,2043280050.8717113
109447.01821211523,2043280050.8693495
109447.02163670359,2043280050.8670092
109447.02504622262,2043280050.8646886
109447.02844073866,2043280050.8623898
109447.03182031772,2043280050.8601108
109447.03518502551,2043280050.857852
109447.03853492749,2043280050.855612
109447.0418700888,2043280050.8533924
109447.04519057431,2043280050.8511925
109447.0484964486,2043280050.8490105
109447.05178777594,2043280050.8468487
109447.05506462038,2043280050.8447058
109447.05832704563,2043280050.8425822
109447.06157511513,2043280050.8404772
109447.06480889207,2043280050.8383899
109447.06802843932,2043280050.8363216
109447.0712338195,2043280050.834271
109447.07442509496,2043280050.8322387
109447.07760232777,2043280050.8302238
109447.08076557971,2043280050.8282275
109447.0839149123,2043280050.8262475
109447.0870503868,2043280050.8242862
109447.09017206419,2043280050.822342
109447.09328000517,2043280050.8204138
109447.09637427019,2043280050.818503
109447.09945491943,2043280050.8166094
109447.10252201279,2043280050.8147316
109447.10557560994,2043280050.812871
109447.10861577027,2043280050.8110273
109447.11164255289,2043280050.8091993
109447.11465601667,2043280050.8073866
109447.11765622022,2043280050.8055904
109447.12064322189,2043280050.8038094
109447.12361707978,2043280050.8020449
109447.12657785171,2043280050.8002956
109447.12952559529,2043280050.7985613
109447.13246036782,2043280050.7968426
109447.13538222639,2043280050.7951393
109447.13829122783,2043280050.7934499
109447.14118742872,2043280050.791776
109447.14407088536,2043280050.7901165
109447.14694165385,2043280050.7884727
109447.14979979002,2043280050.786842
109447.15264534944,2043280050.785227
109447.15547838747,2043280050.7836244
109447.15829895921,2043280050.782037
109447.16110711951,2043280050.7804635
109447.16390292297,2043280050.778903
109447.16668642398,2043280050.7773578
109447.16945767667,2043280050.7758243
109447.17221673495,2043280050.7743056
109447.17496365246,2043280050.7727995
109447.17769848264,2043280050.7713072
109447.18042127867,2043280050.7698271
109447.1831320935,2043280050.7683606
109447.18583097986,2043280050.7669077
109447.18851799023,2043280050.7654672
109447.19119317688,2043280050.7640383
109447.19385659184,2043280050.7626228
109447.19650828688,2043280050.7612197
109447.19914831361,2043280050.7598283
109447.20177672335,2043280050.75845
109447.20439356723,2043280050.7570844
109447.20699889613,2043280050.755729
109447.20959276073,2043280050.7543867
109447.21217521148,2043280050.7530556
109447.21474629859,2043280050.7517366
109447.21730607208,2043280050.7504292
109447.21985458172,2043280050.7491329
109447.22239187709,2043280050.7478483
109447.22491800753,2043280050.7465742
109447.22743302217,2043280050.7453127
109447.22993696992,2043280050.7440608
109447.23242989948,2043280050.7428203
109447.23491185933,2043280050.7415922
109447.23738289774,2043280050.7403727
109447.23984306278,2043280050.739165
109447.24229240228,2043280050.737968
109447.24473096388,2043280050.7367811
109447.24715879501,2043280050.7356048
109447.24957594289,2043280050.7344384
109447.25198245452,2043280050.7332833
109447.2543783767,2043280050.7321374
109447.25676375606,2043280050.731002
109447.25913863895,2043280050.729877
109447.26150307158,2043280050.7287614
109447.26385709994,2043280050.727655
109447.2662007698,2043280050.7265596
109447.26853412674,2043280050.725473
109447.27085721614,2043280050.7243955
109447.2731700832,2043280050.7233284
109447.27547277288,2043280050.7222695
109447.27776532996,2043280050.7212203
109447.28004779904,2043280050.7201817
109447.2823202245,2043280050.719151
109447.28458265057,2043280050.7181292
109447.28683512121,2043280050.717117
109447.28907768024,2043280050.716114
109447.29131037128,2043280050.7151191
109447.29353323774,2043280050.7141325
109447.29574632285,2043280050.7131555
109447.29794966966,2043280050.712186
109447.30014332103,2043280050.7112262
109447.30232731962,2043280050.7102742
109447.30450170788,2043280050.70933
109447.30666652814,2043280050.7083952
109447.30882182247,2043280050.7074685
109447.3109676328,2043280050.7065504
109447.31310400086,2043280050.7056391
109447.3152309682,2043280050.7047362
109447.3173485762,2043280050.7038405
109447.31945686601,2043280050.7029538
109447.32155587866,2043280050.702075
109447.32364565496,2043280050.7012033
109447.32572623558,2043280050.700339
109447.32779766095,2043280050.6994827
109447.32985997137,2043280050.6986344
109447.33191320696,2043280050.6977928
109447.33395740762,2043280050.6969593
109447.33599261314,2043280050.6961322
109447.33801886308,2043280050.6953132
109447.34003619687,2043280050.6945004
109447.34204465372,2043280050.6936958
109447.3440442727,2043280050.6928983
109447.3460350927,2043280050.6921072
109447.34801715244,2043280050.6913235
109447.34999049047,2043280050.6905463
109447.35195514516,2043280050.6897762
109447.35391115473,2043280050.6890118
109447.35585855722,2043280050.6882558
109447.35779739049,2043280050.6875055
109447.35972769227,2043280050.6867616
109447.36164950008,2043280050.6860251
109447.3635628513,2043280050.685294
109447.36546778315,2043280050.68457
109447.36736433268,2043280050.6838515
109447.36925253677,2043280050.6831403
109447.37113243213,2043280050.6824353
109447.37300405535,2043280050.6817367
109447.3748674428,2043280050.6810436
109447.37672263075,2043280050.6803565
109447.37856965527,2043280050.6796765
109447.38040855226,2043280050.679001
109447.3822393575,2043280050.6783323
109447.38406210659,2043280050.677669
109447.385876835,2043280050.6770117
109447.38768357801,2043280050.6763604
109447.38948237075,2043280050.6757147
109447.39127324821,2043280050.6750748
109447.39305624523,2043280050.6744409
109447.39483139648,2043280050.6738112
109447.39659873648,2043280050.673188
109447.3983582996,2043280050.6725707
109447.40011012007,2043280050.6719577
109447.40185423195,2043280050.6713517
109447.40359066917,2043280050.6707494
109447.4053194655,2043280050.6701534
109447.40704065455,2043280050.6695619
109447.40875426981,2043280050.668976
109447.4104603446,2043280050.668395
109447.4121589121,2043280050.667819
109447.41385000535,2043280050.6672482
109447.41553365723,2043280050.6666822
109447.4172099005,2043280050.6661215
109447.41887876774,2043280050.6655667
109447.42054029142,2043280050.665015
109447.42219450386,2043280050.664469
109447.42384143721,2043280050.6639278
109447.42548112352,2043280050.663391
109447.42711359466,2043280050.6628594
109447.4287388824,2043280050.6623323
109447.43035701834,2043280050.6618097
109447.43196803395,2043280050.6612916
109447.43357196057,2043280050.660779
109447.43516882938,2043280050.6602695
109447.43675867145,2043280050.6597657
109447.43834151769,2043280050.659265
109447.43991739888,2043280050.65877
109447.44148634568,2043280050.6582778
109447.4430483886,2043280050.6577911
109447.44460355802,2043280050.6573088
109447.44615188419,2043280050.6568305
109447.4476933972,2043280050.6563559
109447.44922812706,2043280050.6558855
109447.45075610362,2043280050.65542
109447.45227735657,2043280050.6549592
109447.45379191551,2043280050.6545005
109447.4552998099,2043280050.6540473
109447.45680106904,2043280050.6535969
109447.45829572216,2043280050.6531518
109447.45978379832,2043280050.6527088
109447.46126532645,2043280050.6522713
109447.46274033537,2043280050.6518376
109447.46420885377,2043280050.6514068
109447.4656709102,2043280050.6509802
109447.4671265331,2043280050.6505578
109447.46857575078,2043280050.6501386
109447.47001859144,2043280050.649722
109447.47145508313,2043280050.6493115
109447.47288525378,2043280050.6489027
109447.47430913121,2043280050.6484988
109447.47572674311,2043280050.648097
109447.47713811706,2043280050.6476998
109447.4785432805,2043280050.6473057
109447.47994226075,2043280050.6469152
109447.48133508503,2043280050.6465278
109447.48272178043,2043280050.6461442
109447.48410237391,2043280050.6457636
109447.48547689234,2043280050.645387
109447.48684536244,2043280050.645013
109447.4882078108,2043280050.6446424
109447.48956426396,2043280050.6442752
109447.49091474827,2043280050.6439118
109447.49225929001,2043280050.6435502
109447.49359791532,2043280050.6431937
109447.49493065025,2043280050.6428382
109447.4962575207,2043280050.6424885
109447.49757855249,2043280050.6421392
109447.4988937713,2043280050.641794
109447.50020320273,2043280050.6414516
109447.50150687223,2043280050.641112
109447.50280480515,2043280050.6407764
109447.50409702674,2043280050.640443
109447.50538356214,2043280050.6401126
109447.50666443635,2043280050.639785
109447.5079396743,2043280050.639461
109447.50920930078,2043280050.639139
109447.51047334049,2043280050.6388202
109447.51173181801,2043280050.638504
109447.51298475782,2043280050.6381915
109447.51423218429,2043280050.637881
109447.51547412167,2043280050.6375725
109447.51671059411,2043280050.6372683
109447.51794162567,2043280050.6369655
109447.51916724029,2043280050.636666
109447.5203874618,2043280050.636368
109447.52160231394,2043280050.6360734
109447.52281182032,2043280050.635781
109447.52401600449,2043280050.6354926
109447.52521488984,2043280050.6352057
109447.52640849972,2043280050.634921
109447.52759685731,2043280050.6346397
109447.52877998575,2043280050.6343608
109447.52995790803,2043280050.6340835
109447.53113064707,2043280050.633809
109447.53229822566,2043280050.633537
109447.53346066653,2043280050.633267
109447.53461799228,2043280050.6330001
109447.53577022541,2043280050.6327345
109447.53691738834,2043280050.632472
109447.53805950338,2043280050.632212
109447.53919659274,2043280050.6319544
109447.54032867853,2043280050.6316984
109447.54145578278,2043280050.6314447
109447.5425779274,2043280050.6311939
109447.5436951342,2043280050.6309445
109447.54480742493,2043280050.630697
109447.54591482121,2043280050.6304529
109447.5470173446,2043280050.6302106
109447.54811501651,2043280050.62997
109447.54920785832,2043280050.6297305
109447.55029589125,2043280050.6294959
109447.5513791365,2043280050.6292615
109447.5524576151,2043280050.629029
109447.55353134804,2043280050.6287987
109447.5546003562,2043280050.6285706
109447.55566466038,2043280050.6283443
109447.55672428127,2043280050.6281211
109447.55777923948,2043280050.627899
109447.55882955552,2043280050.6276786
109447.55987524983,2043280050.62746
109447.56091634276,2043280050.627244
109447.56195285452,2043280050.6270294
109447.56298480529,2043280050.626817
109447.56401221515,2043280050.6266057
109447.56503510407,2043280050.6263974
109447.56605349193,2043280050.626191
109447.56706739856,2043280050.6259856
109447.56807684366,2043280050.6257825
109447.56908184687,2043280050.6255815
109447.57008242774,2043280050.6253812
109447.57107860573,2043280050.6251824
109447.5720704002,2043280050.6249864
109447.57305783046,2043280050.6247916
109447.5740409157,2043280050.6245987
109447.57501967505,2043280050.6244078
109447.57599412753,2043280050.624218
109447.57696429211,2043280050.6240299
109447.57793018763,2043280050.623844
109447.5788918329,2043280050.6236591
109447.57984924663,2043280050.6234767
109447.58080244741,2043280050.6232953
109447.58175145379,2043280050.623115
109447.58269628424,2043280050.6229377
109447.58363695712,2043280050.6227605
109447.58457349073,2043280050.6225858
109447.58550590329,2043280050.6224124
109447.58643421292,2043280050.6222405
109447.5873584377,2043280050.62207
109447.58827859558,2043280050.6219013
109447.58919470446,2043280050.6217334
109447.59010678215,2043280050.6215675
109447.59101484642,2043280050.6214032
109447.5919189149,2043280050.6212401
109447.59281900518,2043280050.6210785
109447.59371513476,2043280050.6209176
109447.59460732108,2043280050.620759
109447.5954955815,2043280050.6206017
109447.59637993327,2043280050.6204455
109447.59726039361,2043280050.6202905
109447.59813697964,2043280050.6201377
109447.5990097084,2043280050.6199853
109447.59987859687,2043280050.6198351
109447.60074366194,2043280050.6196856
109447.60160492045,2043280050.619537
109447.60246238913,2043280050.6193907
109447.60331608467,2043280050.6192448
109447.60416602367,2043280050.6191013
109447.60501222266,2043280050.6189578
109447.6058546981,2043280050.6188164
109447.60669346635,2043280050.618676
109447.60752854377,2043280050.6185365
109447.60835994656,2043280050.6183991
109447.60918769092,2043280050.618262
109447.61001179292,2043280050.618127
109447.6108322686,2043280050.6179926
109447.61164913393,2043280050.6178596
109447.61246240478,2043280050.617727
109447.61327209698,2043280050.6175966
109447.61407822625,2043280050.6174667
109447.6148808083,2043280050.6173384
109447.61567985872,2043280050.6172109
109447.61647539305,2043280050.6170852
109447.61726742677,2043280050.6169589
109447.61805597528,2043280050.6168363
109447.61884105393,2043280050.6167119
109447.61962267797,2043280050.6165905
109447.62040086261,2043280050.6164696
109447.62117562297,2043280050.6163492
109447.62194697415,2043280050.6162314
109447.62271493112,2043280050.6161125
109447.62347950882,2043280050.615997
109447.62424072214,2043280050.6158807
109447.62499858587,2043280050.6157668
109447.62575311476,2043280050.6156526
109447.62650432346,2043280050.6155403
109447.62725222661,2043280050.6154292
109447.62799683872,2043280050.6153188
109447.62873817432,2043280050.6152086
109447.62947624778,2043280050.615099
109447.63021107348,2043280050.614992
109447.63094266571,2043280050.614885
109447.63167103869,2043280050.614779
109447.6323962066,2043280050.614674
109447.63311818351,2043280050.6145694
109447.6338369835,2043280050.6144667
109447.63455262053,2043280050.6143653
109447.63526510852,2043280050.6142633
109447.63597446133,2043280050.6141627
109447.63668069275,2043280050.6140637
109447.63738381653,2043280050.6139646
109447.63808384634,2043280050.6138675
109447.63878079578,2043280050.6137707
109447.63947467842,2043280050.6136744
109447.64016550775,2043280050.6135786
109447.6408532972,2043280050.6134844
109447.64153806015,2043280050.6133907
109447.64221980992,2043280050.6132975
109447.64289855976,2043280050.6132061
109447.64357432288,2043280050.6131153
109447.64424711243,2043280050.6130245
109447.64491694148,2043280050.6129355
109447.64558382308,2043280050.6128461
109447.64624777016,2043280050.6127586
109447.64690879566,2043280050.612671
109447.64756691243,2043280050.6125848
109447.64822213327,2043280050.6124997
109447.64887447092,2043280050.6124141
109447.64952393807,2043280050.6123304
109447.65017054736,2043280050.6122465
109447.65081431136,2043280050.6121638
109447.65145524258,2043280050.612082
109447.65209335349,2043280050.6120002
109447.65272865651,2043280050.6119196
109447.65336116399,2043280050.6118405
109447.65399088823,2043280050.6117613
109447.65461784147,2043280050.6116827
109447.65524203591,2043280050.611604
109447.65586348368,2043280050.6115284
109447.6564821969,2043280050.6114519
109447.65709818756,2043280050.6113758
109447.65771146766,2043280050.6113012
109447.65832204913,2043280050.6112268
109447.65892994385,2043280050.611152
109447.65953516362,2043280050.6110802
109447.66013772023,2043280050.6110067
109447.6607376254,2043280050.6109352
109447.66133489078,2043280050.6108642
109447.66192952801,2043280050.6107938
109447.66252154864,2043280050.610724
109447.66311096417,2043280050.6106544
109447.66369778609,2043280050.610585
109447.6642820258,2043280050.610517
109447.66486369466,2043280050.6104503
109447.66544280399,2043280050.6103823
109447.66601936505,2043280050.6103165
109447.66659338905,2043280050.6102512
109447.66716488716,2043280050.6101856
109447.66773387049,2043280050.6101217
109447.66830035011,2043280050.610057
109447.66886433703,2043280050.6099932
109447.66942584222,2043280050.6099305
109447.6699848766,2043280050.6098685
109447.67054145105,2043280050.6098068
109447.67109557638,2043280050.6097455
109447.67164726339,2043280050.6096845
109447.67219652279,2043280050.6096237
109447.67274336527,2043280050.6095645
109447.67328780146,2043280050.6095054
109447.67382984195,2043280050.6094468
109447.6743694973,2043280050.6093886
109447.67490677797,2043280050.609331
109447.67544169445,2043280050.6092741
109447.6759742571,2043280050.6092172
109447.67650447632,2043280050.6091611
109447.6770323624,2043280050.6091056
109447.67755792559,2043280050.6090503
109447.67808117614,2043280050.608996
109447.67860212422,2043280050.6089413
109447.67912077995,2043280050.6088877
109447.67963715343,2043280050.6088355
109447.6801512547,2043280050.6087823
109447.68066309375,2043280050.6087298
109447.68117268055,2043280050.6086779
109447.681680025,2043280050.6086266
109447.68218513696,2043280050.6085756
109447.68268802627,2043280050.608525
109447.6831887027,2043280050.6084754
109447.68368717597,2043280050.6084263
109447.68418345581,2043280050.6083763
109447.68467755186,2043280050.6083276
109447.68516947373,2043280050.6082797
109447.68565923096,2043280050.6082313
109447.6861468331,2043280050.608185
109447.68663228964,2043280050.6081378
109447.68711561001,2043280050.60809
109447.68759680362,2043280050.6080441
109447.6880758798,2043280050.6079984
109447.6885528479,2043280050.6079533
109447.68902771719,2043280050.6079085
109447.6895004969,2043280050.6078637
109447.68997119622,2043280050.6078184
109447.6904398243,2043280050.6077754
109447.69090639027,2043280050.6077318
109447.6913709032,2043280050.6076887
109447.69183337211,2043280050.6076462
109447.69229380602,2043280050.607604
109447.69275221386,2043280050.6075625
109447.69320860456,2043280050.6075203
109447.69366298699,2043280050.6074793
109447.69411536999,2043280050.607438
109447.69456576236,2043280050.6073983
109447.69501417284,2043280050.6073573
109447.69546061018,2043280050.6073186
109447.69590508305,2043280050.607278
109447.69634760008,2043280050.6072404
109447.6967881699,2043280050.6072009
109447.69722680106,2043280050.6071618
109447.6976635021,2043280050.607124
109447.69809828151,2043280050.6070864
109447.69853114776,2043280050.6070495
109447.69896210925,2043280050.6070123
109447.69939117438,2043280050.6069758
109447.69981835147,2043280050.606939
