Theta1_Value,Cost Function
97017.45884240218,2157184480.237262
97074.3955207378,2155648940.8491955
97131.04672953817,2154137553.4632096
97187.41426985124,2152649893.2274365
97243.49992629972,2151185543.2694526
97299.30546728589,2149744094.541205
97354.83264519353,2148325145.667005
97410.0831965869,2146928302.7945316
97465.05884240686,2145553179.4487765
97519.76128816407,2144199396.388881
97574.19222412955,2142866581.4677956
97628.35332552233,2141554369.494718
97682.24625269449,2140262402.10025
97735.87265131352,2138990327.6042068
97789.234152542,2137737800.8860512
97842.33237321478,2136504483.2578773
97895.16891601353,2135290042.3399014
97947.74536963883,2134094151.9384074
98000.06330897976,2132916491.9261127
98052.12429528116,2131756748.124874
98103.92987630828,2130614612.1907265
98155.48158650927,2129489781.5011697
98206.78094717531,2128381959.0446966
98257.82946659836,2127290853.3124802
98308.62864022673,2126216178.1922035
98359.17995081845,2125157652.8639822
98409.48486859238,2124115001.6983275
98459.54485137724,2123087954.1561341
98509.3613447585,2122076244.6906202
98558.93578222312,2121079612.651204
98608.26958530238,2120097802.1892736
98657.36416371248,2119130562.1658094
98706.22091549338,2118177646.0608199
98754.84122714547,2117238811.8845584
98803.22647376444,2116313822.09049
98851.37801917417,2115402443.489964
98899.29721605779,2114504447.1685586
98946.9854060869,2113619608.4040835
98994.4439200489,2112747706.5861764
99041.67407797261,2111888525.137485
99088.67718925208,2111041851.4363952
99135.45455276869,2110207476.7412794
99182.00745701148,2109385196.116221
99228.33718019589,2108574808.3582082
99274.44499038074,2107776115.925742
99320.33214558367,2106988924.868856
99365.99989389487,2106213044.760492
99411.4494735893,2105448288.6292474
99456.68211323729,2104694472.8934014
99501.6990318137,2103951417.2962673
99546.50143880544,2103218944.8427923
99591.09053431755,2102496881.7374022
99635.46750917786,2101785057.323062
99679.63354504012,2101083304.0215292
99723.58981448573,2100391457.2747767
99767.3374811241,2099709355.4875543
99810.87769969158,2099036839.9710817
99854.21161614908,2098373754.8878355
99897.34036777826,2097719947.197417
99940.2650832765,2097075266.6034732
99982.9868828505,2096439565.501664
100025.5068783086,2095812698.9286284
100067.82617315189,2095194524.5119631
100109.94586266398,2094584902.4211679
100151.86703399969,2093983695.3195457
100193.59076627233,2093390768.317048
100235.11813064,2092805988.9240294
100276.45019039055,2092229227.005914
100317.5880010255,2091660354.7387326
100358.53261034278,2091099246.5655367
100399.28505851832,2090545779.1536527
100439.84637818657,2089999831.3527696
100480.21759451996,2089461284.1538498
100520.39972530722,2088930020.6488206
100560.3937810307,2088405925.9910734
100600.20076494262,2087888887.356704
100639.82167314035,2087378793.9065328
100679.25749464057,2086875536.7488396
100718.50921145256,2086379008.9028332
100757.57779865045,2085889105.2628314
100796.46422444453,2085405722.5631256
100835.16945025153,2084928759.3435411
100873.6944307641,2084458115.915651
100912.04011401926,2083993694.3296552
100950.207441466,2083535398.3418932
100988.19734803196,2083083133.3829927
101026.01076218918,2082636806.526632
101063.64860601914,2082196326.4589021
101101.11179527672,2081761603.4482715
101138.40123945355,2081332549.3161218
101175.51784184032,2080909077.4078612
101212.46249958842,2080491102.5645885
101249.2361037707,2080078541.0953083
101285.83953944147,2079671310.7496877
101322.2736856957,2079269330.691324
101358.53941572747,2078872521.4715476
101394.6375968876,2078480805.0037124
101430.56909074058,2078094104.5379953
101466.33475312084,2077712344.6366694
101501.93543418811,2077335451.1498656
101537.37197848222,2076963351.191792
101572.64522497712,2076595973.117413
101607.75600713425,2076233246.499581
101642.70515295514,2075875102.1066015
101677.49348503348,2075521471.8802354
101712.1218206064,2075172288.914118
101746.59097160508,2074827487.4326007
101780.90174470488,2074487002.7699897
101815.05494137466,2074150771.3501894
101849.05135792552,2073818730.6667354
101882.89178555897,2073490819.263205
101916.57701041446,2073166976.7140107
101950.1078136163,2072847143.6055593
101983.48497132,2072531261.5177667
102016.70925475803,2072219273.005934
102049.78143028502,2071911121.5829654
102082.70225942232,2071606751.7019265
102115.47249890215,2071306108.7389355
102148.09290071101,2071009138.9763901
102180.56421213271,2070715789.5864966
102212.8871757908,2070426008.6151328
102245.06252969049,2070139744.9660022
102277.09100725998,2069856948.3851047
102308.9733373914,2069577569.4454896
102340.71024448119,2069301559.5323145
102372.30244846993,2069028870.8281684
102403.75066488175,2068759456.2986977
102435.05560486329,2068493269.678483
102466.21797522207,2068230265.457201
102497.23847846447,2067970398.8660402
102528.11781283327,2067713625.8643801
102558.85667234464,2067459903.1267173
102589.45574682482,2067209188.0298424
102619.9157219462,2066961438.6402624
102650.2372792631,2066716613.7018614
102680.42109624704,2066474672.6237848
102710.46784632161,2066235575.4685695
102740.37819889693,2065999282.9404855
102770.1528194037,2065765756.3741014
102799.79236932682,2065534957.7230673
102829.29750623867,2065306849.5491133
102858.6688838319,2065081395.0112448
102887.90715195189,2064858557.8551521
102917.01295662888,2064638302.4028149
102945.98694010962,2064420593.5422993
102974.82974088869,2064205396.717758
103003.54199373948,2063992677.9196048
103032.12432974475,2063782403.6748848
103060.57737632694,2063574541.0378187
103088.90175727797,2063369057.580527
103117.09809278884,2063165921.3839324
103145.16699947882,2062965101.028822
103173.10909042429,2062766565.5870893
103200.92497518727,2062570284.6131349
103228.61525984367,2062376228.1354218
103256.18054701113,2062184366.6482012
103283.62143587657,2061994671.103388
103310.93852222349,2061807112.9025795
103338.13239845882,2061621663.8892338
103365.20365363969,2061438296.340996
103392.15287349962,2061256982.962149
103418.98064047465,2061077696.8762336
103445.68753372903,2060900411.6187773
103472.27412918072,2060725101.130181
103498.74099952652,2060551739.7487202
103525.088714267,2060380302.2036908
103551.31783973104,2060210763.6086721
103577.42893910028,2060043099.4549184
103603.4225724331,2059877285.6048756
103629.29929668846,2059713298.2858107
103655.05966574945,2059551114.0835686
103680.70423044654,2059390709.9364357
103706.23353858067,2059232063.1291223
103731.64813494598,2059075151.2868555
103756.94856135237,2058919952.3695743
103782.13535664778,2058766444.6662471
103807.20905674022,2058614606.789275
103832.17019461963,2058464417.6690118
103857.01930037938,2058315856.5483809
103881.75690123769,2058168902.9775841
103906.38352155869,2058023536.8089235
103930.89968287335,2057879738.1917017
103955.30590390012,2057737487.5672238
103979.6027005654,2057596765.6638904
104003.79058602375,2057457553.4923794
104027.87007067796,2057319832.340917
104051.84166219881,2057183583.7706301
104075.70586554469,2057048789.610994
104099.46318298101,2056915431.9553502
104123.1141140994,2056783493.1565156
104146.65915583668,2056652955.8224685
104170.09880249368,2056523802.8121104
104193.43354575388,2056396017.2311099
104216.66387470177,2056269582.427817
104239.79027584111,2056144481.9892542
104262.81323311296,2056020699.7371817
104285.73322791356,2055898219.724229
104308.55073911198,2055777026.2301013
104331.26624306763,2055657103.7578504
104353.8802136476,2055538437.0302176
104376.39312224377,2055421010.9860394
104398.80543778982,2055304810.7767143
104421.11762677801,2055189821.7627423
104443.33015327583,2055076029.5103192
104465.44347894251,2054963419.7879944
104487.45806304524,2054851978.5633876
104509.37436247541,2054741691.9999683
104531.19283176457,2054632546.4538856
104552.91392310023,2054524528.4708662
104574.5380863416,2054417624.7831492
104596.06576903508,2054311822.3064973
104617.49741642963,2054207108.137249
104638.83347149202,2054103469.5494196
104660.0743749219,2054000893.9918664
104681.22056516672,2053899369.0854914
104702.27247843656,2053798882.620506
104723.23054871874,2053699422.55373
104744.09520779239,2053600977.005952
104764.86688524274,2053503534.2593284
104785.54600847542,2053407082.7548308
104806.13300273054,2053311611.0897372
104826.6282910967,2053217108.0151691
104847.03229452476,2053123562.43367
104867.34543184162,2053030963.3968318
104887.56811976376,2052939300.1029544
104907.70077291071,2052848561.8947487
104927.74380381842,2052758738.2570908
104947.6976229524,2052669818.8147962
104967.56263872086,2052581793.3304498
104987.33925748768,2052494651.7022645
105007.02788358525,2052408383.9619803
105026.6289193272,2052322980.272801
105046.14276502102,2052238430.9273608
105065.56981898061,2052154726.3457363
105084.9104775386,2052071857.0734837
105104.16513505866,2051989813.7797148
105123.33418394774,2051908587.2552056
105142.41801466802,2051828168.4105334
105161.41701574896,2051748548.274257
105180.33157379912,2051669717.991113
105199.1620735179,2051591668.8202558
105217.90889770718,2051514392.1335225
105236.57242728288,2051437879.4137275
105255.15304128641,2051362122.2529864
105273.65111689598,2051287112.3510716
105292.06702943791,2051212841.5137916
105310.40115239767,2051139301.6513984
105328.65385743103,2051066484.7770286
105346.82551437497,2050994383.0051599
105364.91649125858,2050922988.5501065
105382.92715431379,2050852293.724527
105400.85786798605,2050782290.9379692
105418.70899494496,2050712972.6954312
105436.48089609474,2050644331.59595
105454.17393058466,2050576360.3312173
105471.78845581933,2050509051.68421
105489.324827469,2050442398.5278552
105506.78339947964,2050376393.8237047
105524.16452408308,2050311030.620644
105541.46855180696,2050246302.0536115
105558.69583148463,2050182201.3423533
105575.84671026499,2050118721.79018
105592.92153362224,2050055856.782764
105609.92064536552,2049993599.7869406
105626.84438764853,2049931944.349539
105643.693100979,2049870884.0962307
105660.46712422815,2049810412.7303922
105677.16679464004,2049750524.0319924
105693.79244784085,2049691211.8564975
105710.34441784809,2049632470.133789
105726.82303707971,2049574292.8671024
105743.22863636322,2049516674.1319902
105759.56154494463,2049459608.0752892
105775.8220904974,2049403088.9141142
105792.01059913124,2049347110.934863
105808.127395401,2049291668.492243
105824.17280231522,2049236756.0083077
105840.14714134495,2049182367.9715118
105856.0507324322,2049128498.935783
105871.88389399851,2049075143.5196033
105887.64694295342,2049022296.4051144
105903.34019470276,2048969952.3372307
105918.96396315709,2048918106.1227624
105934.51856073985,2048866752.6295671
105950.00429839562,2048815886.7857018
105965.42148559824,2048765503.5785916
105980.77043035885,2048715598.0542178
105996.05143923395,2048666165.3163087
106011.26481733329,2048617200.5255558
106026.4108683278,2048568698.8988283
106041.48989445745,2048520655.7084134
106056.50219653896,2048473066.281257
106071.44807397354,2048425925.9982276
106086.32782475458,2048379230.2933853
106101.14174547524,2048332974.653258
106115.89013133595,2048287154.6161416
106130.573276152,2048241765.771399
106145.19147236091,2048196803.7587771
106159.74501102982,2048152264.2677324
106174.23418186286,2048108143.0367668
106188.6592732084,2048064435.8527725
106203.02057206626,2048021138.5503945
106217.31836409497,2047978247.011386
106231.5529336188,2047935757.1640003
106245.72456363488,2047893664.9823627
106259.83353582025,2047851966.4858751
106273.88013053876,2047810657.7386167
106287.86462684808,2047769734.8487597
106301.78730250655,2047729193.9679925
106315.64843398,2047689031.290952
106329.4482964485,2047649243.0546625
106343.18716381323,2047609825.537986
106356.86530870297,2047570775.0610797
106370.48300248092,2047532087.9848635
106384.04051525121,2047493760.7104905
106397.53811586548,2047455789.6788323
106410.97607192936,2047418171.3699653
106424.35464980899,2047380902.3026707
106437.67411463738,2047343979.0339403
106450.93473032085,2047307398.1584852
106464.13675954529,2047271156.30826
106477.28046378252,2047235250.1519854
106490.3661032965,2047199676.3946855
106503.39393714958,2047164431.777226
106516.3642232086,2047129513.0758657
106529.27721815108,2047094917.1018074
106542.13317747127,2047060640.70076
106554.93235548623,2047026680.7525053
106567.67500534179,2046993034.1704764
106580.36137901853,2046959697.9013307
106592.99172733777,2046926668.9245405
106605.56629996734,2046893944.2519863
106618.08534542755,2046861520.927553
106630.54911109693,2046829396.026734
106642.95784321804,2046797566.6562412
106655.31178690318,2046766029.9536247
106667.61118614013,2046734783.0868864
106679.85628379778,2046703823.2541134
106692.04732163178,2046673147.6831064
106704.18454029011,2046642753.631019
106716.26817931868,2046612638.3839998
106728.29847716681,2046582799.2568388
106740.27567119275,2046553233.592621
106752.19999766911,2046523938.762385
106764.0716917883,2046494912.1647842
106775.89098766787,2046466151.2257547
106787.65811835595,2046437653.3981888
106799.37331583646,2046409416.161606
106811.03681103452,2046381437.0218437
106822.64883382156,2046353713.5107358
106834.20961302066,2046326243.185802
106845.7193764117,2046299023.6299503
106857.17835073646,2046272052.4511666
106868.58676170386,2046245327.2822242
106879.94483399494,2046218845.7803874
106891.25279126802,2046192605.6271226
106902.51085616364,2046166604.5278168
106913.71925030964,2046140840.211494
106924.87819432608,2046115310.4305367
106935.9879078302,2046090012.9604187
106947.04860944135,2046064945.5994296
106958.06051678584,2046040106.168411
106969.02384650185,2046015492.5104938
106979.93881424415,2045991102.4908445
106990.805634689,2045966933.9964013
107001.62452153888,2045942984.9356315
107012.39568752721,2045919253.2382789
107023.1193444231,2045895736.8551161
107033.79570303601,2045872433.7577105
107044.42497322039,2045849341.9381812
107055.00736388034,2045826459.4089632
107065.54308297421,2045803784.202578
107076.03233751915,2045781314.371407
107086.47533359568,2045759047.987457
107096.87227635221,2045736983.142149
107107.22337000954,2045715117.9460883
107117.52881786531,2045693450.5288563
107127.78882229848,2045671979.0387886
107138.00358477367,2045650701.6427693
107148.17330584569,2045629616.5260215
107158.29818516376,2045608721.8919008
107168.37842147597,2045588015.9616895
107178.41421263352,2045567496.9744062
107188.40575559507,2045547163.186595
107198.35324643097,2045527012.8721387
107208.2568803275,2045507044.3220656
107218.11685159118,2045487255.8443577
107227.93335365284,2045467645.763761
107237.70657907188,2045448212.4216056
107247.43671954038,2045428954.1756203
107257.12396588727,2045409869.399748
107266.7685080824,2045390956.483976
107276.37053524065,2045372213.8341525
107285.93023562596,2045353639.871817
107295.44779665535,2045335233.0340278
107304.923404903,2045316991.7731924
107314.3572461042,2045298914.5569003
107323.74950515934,2045280999.8677604
107333.10036613782,2045263246.2032318
107342.410012282,2045245652.0754719
107351.67862601113,2045228216.011171
107360.90638892521,2045210936.5513952
107370.09348180886,2045193812.2514362
107379.24008463512,2045176841.680654
107388.34637656937,2045160023.42233
107397.41253597302,2045143356.07351
107406.43874040736,2045126838.2448676
107415.4251666373,2045110468.5605502
107424.37199063509,2045094245.6580386
107433.27938758407,2045078168.1880047
107442.14753188237,2045062234.8141704
107450.97659714654,2045046444.2131724
107459.76675621528,2045030795.0744183
107468.51818115303,2045015286.0999603
107477.2310432536,2044999916.004355
107485.90551304379,2044984683.5145347
107494.54176028694,2044969587.3696754
107503.13995398652,2044954626.3210685
107511.70026238968,2044939799.1319964
107520.22285299076,2044925104.577602
107528.70789253476,2044910541.4447675
107537.15554702093,2044896108.5319932
107545.56598170612,2044881804.649272
107553.93936110835,2044867628.6179736
107562.27584901013,2044853579.2707226
107570.57560846195,2044839655.4512856
107578.83880178566,2044825856.0144548
107587.06559057785,2044812179.8259313
107595.25613571322,2044798625.7622123
107603.41059734789,2044785192.7104833
107611.52913492278,2044771879.568505
107619.6119071669,2044758685.2445056
107627.6590721006,2044745608.6570733
107635.67078703894,2044732648.7350466
107643.64720859485,2044719804.417416
107651.58849268245,2044707074.6532137
107659.49479452023,2044694458.4014156
107667.36626863427,2044681954.6308315
107675.20306886146,2044669562.3200214
107683.00534835263,2044657280.4571757
107690.77325957576,2044645108.040033
107698.50695431908,2044633044.075776
107706.20658369422,2044621087.5809386
107713.87229813935,2044609237.581308
107721.50424742221,2044597493.1118324
107729.10258064327,2044585853.2165341
107736.66744623873,2044574316.9484065
107744.19899198359,2044562883.3693335
107751.6973649947,2044551551.5499976
107759.16271173379,2044540320.5697885
107766.59517801042,2044529189.5167203
107773.99490898503,2044518157.4873407
107781.36204917186,2044507223.5866482
107788.69674244196,2044496386.9280071
107795.9991320261,2044485646.633062
107803.26936051772,2044475001.8316612
107810.50756987583,2044464451.6617672
107817.71390142791,2044453995.2693806
107824.88849587279,2044443631.8084583
107832.03149328356,2044433360.4408388
107839.14303311039,2044423180.336156
107846.22325418338,2044413090.6717684
107853.27229471538,2044403090.6326823
107860.29029230484,2044393179.4114747
107867.27738393858,2044383356.2082162
107874.23370599457,2044373620.230403
107881.15939424475,2044363970.6928773
107888.05458385772,2044354406.8177607
107894.91940940157,2044344927.8343787
107901.75400484652,2044335532.9791918
107908.5585035677,2044326221.4957263
107915.33303834788,2044316992.6345003
107922.07774138007,2044307845.6529646
107928.7927442703,2044298779.8154242
107935.4781780402,2044289794.3929796
107942.13417312971,2044280888.663456
107948.76085939973,2044272061.911339
107955.3583661347,2044263313.427709
107961.9268220452,2044254642.5101829
107968.46635527068,2044246048.4628386
107974.97709338185,2044237530.5961661
107981.45916338345,2044229088.2269917
107987.91269171667,2044220720.67843
107994.3378042618,2044212427.2798123
108000.73462634071,2044204207.3666337
108007.10328271938,2044196060.2804883
108013.44389761049,2044187985.369014
108019.75659467578,2044179981.985832
108026.04149702871,2044172049.4904919
108032.29872723679,2044164187.2484112
108038.52840732415,2044156394.6308208
