Theta1_Value,Cost Function
18919.517959790086,5851163009.8389
18869.097467942738,5779567400.880067
18817.935118288533,5709371465.181491
18766.04920903136,5640547209.223231
18713.457723334883,5573067208.937901
18660.178334367272,5506904597.924616
18606.2284102667,5442033055.912168
18551.62501902878,5378426797.46598
18496.384933317207,5316060560.933568
18440.524635198788,5254909597.623319
18384.060320804037,5194949661.2115345
18327.007904914524,5136156997.3727865
18269.383025478073,5078508333.628749
18211.201048053008,5021980869.4107685
18152.47707018248,4966552266.331585
18093.22592570003,4912200638.661632
18033.462188967434,4858904544.005542
17973.20017904588,4806642974.174524
17912.453963801552,4755395346.250382
17851.237363946606,4705141493.837055
17789.56395701659,4655861658.49564
17727.44708128527,4607536481.3589525
17664.89983961785,4560146994.921772
17601.93510326356,4513674615.002973
17538.56551558854,4468101132.875878
17474.803495749977,4423408707.563237
17410.661242312395,4379579858.293242
17346.15073680702,4336597457.113228
17281.283747235073,4294444721.6575575
17216.071831515936,4253105208.066543
17150.52634088097,4212562804.0530233
17084.65842321391,4172801722.1135597
17018.479026338628,4133806492.881114
16951.998901255087,4095561958.6161757
16885.228605324333,4058053266.8334436
16818.178505403277,4021265864.061104
16750.858780930084,3985185489.7299514
16683.279426960933,3949798170.189521
16615.450257158896,3915090212.848611
16547.38090673571,3881048200.437472
16479.080835347148,3847658985.3891416
16410.559329942746,3814909684.3373685
16341.82550757059,3782787672.72865
16272.888318137846,3751280579.545979
16203.756547127754,3720376282.1419325
16134.43881827375,3690062901.1787825
16064.943596191395,3660328795.6733556
15995.27918896877,3631162558.1444583
15925.453750715982,3602553009.8606653
15855.47528407442,3574489196.186376
15785.351642686413,3546960382.0240526
15715.090533625871,3519956047.350616
15644.699519790554,3493465882.846028
15574.186022256554,3467479785.6120834
15503.55732259558,3441987854.979558
15432.820565155638,3416980388.40181
15361.982759305674,3392447877.4330564
15291.050781644733,3368381003.789511
15220.031378176218,3344770635.4916563
15148.93116644776,3321607823.085977
15077.756637657265,3298883795.944415
15006.514158725662,3276589958.639999
14935.20997433685,3254717887.3969855
14863.850208945405,3233259326.613998
14792.440868752494,3212206185.4586062
14720.987843650548,3191550534.531865
14649.496909137146,3171284602.601332
14577.973728198607,3151400773.4011784
14506.423853163767,3131891582.497912
14434.852727528396,3112749714.2204375
14363.265687750729,3093967998.653024
14291.667965018558,3075539408.6899304
14220.064686988322,3057457057.1503615
14148.460879496652,3039714193.952536
14076.861468244777,3022304203.3455877
14005.27128045625,3005220601.198149
13933.69504650838,2988457032.342386
13862.13740153779,2972007267.9723783
13790.602887020534,2955865203.095664
13719.095952327129,2940024854.0369077
13647.62095625292,2924480355.9925337
13576.182168524168,2909225960.6353436
13504.783771280221,2894256033.7680163
13433.429860532167,2879565053.0245194
13362.124447598324,2865147605.618414
13290.871460516923,2850998386.1370893
13219.674745436365,2837112194.3809876
13148.53806798338,2823483933.246866
13077.465114609444,2810108606.6541967
13006.459493915801,2796981317.51381
12935.52473795742,2784097265.737912
12864.6643035262,2771451746.29061
12793.881573413793,2759040147.2781234
12723.179857654313,2746857948.0778456
12652.562394747281,2734900717.505465
12582.032352861106,2723164112.0193577
12511.592831017402,2711643873.9614835
12441.246860256453,2700335829.834021
12370.99740478411,2689235888.6110344
12300.847363100413,2678340040.0844073
12230.799569110239,2667644353.2433805
12160.85679321624,2657144974.686974
12091.02174339436,2646838127.0686264
12021.297066252193,2636720107.572394
11951.685348070469,2626787286.420038
11882.189115827918,2617036105.408408
11812.810838209776,2607463076.476443
11743.552926600198,2598064780.3012342
11674.417736058813,2588837864.92252
11605.407566281696,2579779044.3950343
11536.524662546974,2570885097.46816
11467.771216645328,2562152866.292284
11399.149367795615,2553579255.1513553
11330.661203545857,2545161229.2210693
11262.308760659806,2536895813.352177
11194.09402598934,2528780090.8783937
11126.018937332887,2520811202.448406
11058.085384280106,2512986344.881492
10990.295209043052,2505302770.0462494
10922.65020727401,2497757783.761987
10855.152128870242,2490348744.7222986
10787.802678765825,2483073063.4403653
10720.603517710795,2475928201.215546
10653.556263037794,2468911669.1208334
10586.662489416418,2462021027.010729
10519.923729595463,2455253882.549119
10453.34147513324,2448607890.2567806
10386.917177116184,2442080750.578062
10320.652246865891,2435670208.966388
10254.548056634821,2429374054.988192
10188.605940290794,2423190121.444897
10122.827193990486,2417116283.512579
10057.213076842096,2411150457.898961
9991.764811557336,2405290602.017368
9926.483585092936,2399534713.177319
9861.37054928181,2393880827.7913885
9796.426821454055,2388327020.598047
9731.653485047944,2382871403.9001064
9667.051590211058,2377512126.8185043
9602.622154391738,2372247374.5610657
9538.366162920978,2367075367.7059803
9474.28456958493,2361994361.499665
9410.378297188166,2357002645.168742
9346.648238107842,2352098541.2458296
9283.095254838894,2347280404.9088726
9219.720180530428,2342546623.3337383
9156.523819513439,2337895615.0598025
9093.506947819975,2333325829.368278
9030.670313693905,2328835745.673001
8968.014638093417,2324423872.9234447
8905.540615185364,2320088749.0197077
8843.248912831605,2315828940.239229
8781.140173067455,2311643040.674992
8719.21501257237,2307529671.6849914
8657.474023132989,2303487481.3527308
8595.917772098668,2299515143.9585276
8534.546802829596,2295611359.4614096
8473.361635137637,2291774852.991374
8412.362765719992,2288004374.351835
8351.55066858582,2284298697.532003
8290.925795475898,2280656620.229044
8230.488576275451,2277076963.379789
8170.239419420256,2273558570.7018085
8110.17871229612,2270100308.2436733
8050.306821631843,2266701063.9442024
7990.62409388577,2263359747.2005234
7931.13085562602,2260075288.4447656
7871.827413904515,2256846638.7292147
7812.714056624884,2253672769.3197455
7753.791052904349,2250552671.297394
7695.058653429698,2247485355.167867
7636.517090807412,2244469850.4788623
7578.166579908069,2241505205.4450164
7520.007318205091,2238590486.5803514
7462.039486107941,2235724778.3380404
7404.263247289846,2232907182.7573752
7346.678749010134,2230136819.1177626
7289.286122431285,2227412823.5996304
7232.08548293075,2224734348.952087
7175.076930407656,2222100564.1672125
7118.260549584446,2219510654.1608334
7061.636410303562,2216963819.4596634
7005.204567819224,2214459275.8946834
6948.965063084402,2211996254.3006086
6892.917923033047,2209574000.221364
6837.063160857665,2207191773.6214075
6781.400776282289,2204848848.602811
6725.930755830951,2202544513.1279545
6670.653073091695,2200278068.7477627
6615.567688976224,2198048830.3353286
6560.674551975243,2195856125.8248405
6505.973598409556,2193699295.9557047
6451.464752677003,2191577694.0217505
6397.147927495292,2189490685.6254287
6343.023024140788,2187437648.436878
6289.089932683334,2185417971.9578023
6235.348532217156,2183431057.2900147
6181.798691087923,2181476316.9086003
6128.440267116015,2179553174.439567
6075.273107816071,2177661064.4419203
6022.2970506128595,2175799432.1940594
5969.511923053543,2173967733.4844136
5916.917543016391,2172165434.4062343
5864.513718915997,2170392011.1564555
5812.30024990505,2168646949.8385487
5760.276926072727,2166929746.2692766
5708.443528639749,2165239905.7892857
5656.799830150159,2163576943.0774593
5605.345594659874,2161940381.9689326
5554.080577922059,2160329755.2767296
5503.004527569381,2158744604.616923
5452.117183293183,2157184480.237262
5401.418277019634,2155648940.8491955
5350.907533082902,2154137553.4632096
5300.584668395394,2152649893.2274365
5250.449392615116,2151185543.2694526
5200.501408310192,2149744094.541205
5150.7404111205915,2148325145.667005
5101.166089917109,2146928302.7945316
5051.7781269576435,2145553179.4487765
5002.576198040808,2144199396.388881
4953.55997265693,2142866581.4677956
4904.729114136469,2141554369.494718
4856.0832797959065,2140262402.10025
4807.622121081127,2138990327.6042068
4759.345283708361,2137737800.8860512
4711.252407802702,2136504483.2578773
4663.343128034244,2135290042.3399014
4615.617073751892,2134094151.9384074
4568.073869114858,2132916491.9261127
4520.7131332219005,2131756748.124874
4473.53448023833,2130614612.1907265
4426.537519520826,2129489781.5011697
4379.7218557400965,2128381959.0446966
4333.087089001409,2127290853.3124802
4286.63281496304,2126216178.1922035
4240.358624952661,2125157652.8639822
4194.264106081709,2124115001.6983275
4148.348841357763,2123087954.1561341
4102.612409794965,2122076244.6906202
4057.0543865225086,2121079612.651204
4011.67434289124,2120097802.1892736
3966.4718465783876,2119130562.1658094
3921.4464616904593,2118177646.0608199
3876.5977488643325,2117238811.8845584
3831.9252653665685,2116313822.09049
3787.428565190978,2115402443.489964
3743.1071991544673,2114504447.1685586
3698.9607149911913,2113619608.4040835
3654.988657445043,2112747706.5861764
3611.1905683605028,2111888525.137485
3567.565986771878,2111041851.4363952
3524.1144489909566,2110207476.7412794
3480.8354886930974,2109385196.116221
3437.7286370017905,2108574808.3582082
3394.7934225717036,2107776115.925742
3352.0293716702436,2106988924.868856
3309.436008257658,2106213044.760492
3267.0128540656965,2105448288.6292474
3224.7594286748563,2104694472.8934014
3182.6752495902397,2103951417.2962673
3140.759832316038,2103218944.8427923
3099.0126904286703,2102496881.7374022
3057.4333356485977,2101785057.323062
3016.021277910831,2101083304.0215292
2974.7760254341574,2100391457.2747767
2933.697084789105,2099709355.4875543
2892.783960964665,2099036839.9710817
2852.0361574337944,2098373754.8878355
2811.4531762177153,2097719947.197417
2771.0345179490337,2097075266.6034732
2730.779681933693,2096439565.501664
2690.688166211789,2095812698.9286284
2650.7594676172525,2095194524.5119631
2610.993081836432,2094584902.4211679
2571.388503465583,2093983695.3195457
2531.945226067289,2093390768.317048
2492.662742225825,2092805988.9240294
2453.5405436014903,2092229227.005914
2414.5781209839192,2091660354.7387326
2375.7749643443854,2091099246.5655367
2337.130562887126,2090545779.1536527
2298.644405099691,2089999831.3527696
2260.3159788023418,2089461284.1538498
2222.144771196507,2088930020.6488206
2184.1302689123177,2088405925.9910734
2146.2719580552343,2087888887.356704
2108.569324251779,2087378793.9065328
2071.0218526943904,2086875536.7488396
2033.629028185413,2086379008.9028332
1996.3903351802387,2085889105.2628314
1959.3052578296097,2085405722.5631256
1922.3732800211012,2084928759.3435411
1885.5938854197939,2084458115.915651
1848.9665575081515,2083993694.3296552
1812.4907796251175,2083535398.3418932
1776.16603500444,2083083133.3829927
1739.991806812241,2082636806.526632
1703.9675781838434,2082196326.4589021
1668.0928322598622,2081761603.4482715
1632.3670522215793,2081332549.3161218
1596.7897213256092,2080909077.4078612
1561.3603229378684,2080491102.5645885
1526.0783405668608,2080078541.0953083
1490.9432578962897,2079671310.7496877
1455.9545588170072,2079269330.691324
1421.1117274583132,2078872521.4715476
1386.4142482186146,2078480805.0037124
1351.8616057954541,2078094104.5379953
1317.4532852149196,2077712344.6366694
1283.1887718604469,2077335451.1498656
1249.0675515010212,2076963351.191792
1215.0891103187923,2076595973.117413
1181.2529349361089,2076233246.499581
1147.558512441986,2075875102.1066015
1114.0053304180112,2075521471.8802354
1080.5928769637012,2075172288.914118
1047.3206407213183,2074827487.4326007
1014.1881109001528,2074487002.7699897
981.1947773002852,2074150771.3501894
948.3401303358326,2073818730.6667354
915.6236610576896,2073490819.263205
883.044861175773,2073166976.7140107
850.6032230807776,2072847143.6055593
818.2982398654508,2072531261.5177667
786.1294053453965,2072219273.005934
754.0962140794136,2071911121.5829654
722.1981613893784,2071606751.7019265
690.4347433796784,2071306108.7389355
658.8054569562055,2071009138.9763901
627.3097998449144,2070715789.5864966
595.9472706099565,2070426008.6151328
564.7173686713927,2070139744.9660022
533.6195943224968,2069856948.3851047
502.65344874665203,2069577569.4454896
471.81843403385096,2069301559.5323145
441.114053196804,2069028870.8281684
410.53981018666303,2068759456.2986977
380.0952099083681,2068493269.678483
349.77975823562196,2068230265.457201
319.59296202549996,2067970398.8660402
289.5343291327012,2067713625.8643801
259.60336842344736,2067459903.1267173
229.79958978903494,2067209188.0298424
200.12250415904685,2066961438.6402624
170.57162351422932,2066716613.7018614
141.14646089904102,2066474672.6237848
111.84653043387699,2066235575.4685695
82.67134732697784,2065999282.9404855
53.6204278860241,2065765756.3741014
24.69328952942605,2065534957.7230673
-4.11054920268899,2065306849.5491133
-32.791568637784096,2065081395.0112448
-61.35024796051259,2064858557.8551521
-89.78706520260215,2064638302.4028149
-118.1024972330205,2064420593.5422993
-146.2970197484171,2064205396.717758
-174.3711072638349,2063992677.9196048
-202.32523310368956,2063782403.6748848
-230.1598693930087,2063574541.0378187
-257.8754870489299,2063369057.580527
-285.47255577244937,2063165921.3839324
-312.95154404041944,2062965101.028822
-340.31291909779003,2062766565.5870893
-367.55714695008754,2062570284.6131349
-394.6846923561314,2062376228.1354218
-421.69601882097834,2062184366.6482012
-448.59158858909615,2061994671.103388
-475.37186263775794,2061807112.9025795
-502.0373006706564,2061621663.8892338
-528.5883611117321,2061438296.340996
-555.0255010992124,2061256982.962149
-581.3491764798583,2061077696.8762336
-607.5598418034141,2060900411.6187773
-633.6579503172563,2060725101.130181
-659.6439539612396,2060551739.7487202
-685.5183033627342,2060380302.2036908
-711.2814478318529,2060210763.6086721
-736.9338353568636,2060043099.4549184
-762.475912599784,2059877285.6048756
-787.9081248921549,2059713298.2858107
-813.2309162309889,2059551114.0835686
-838.4447292748926,2059390709.9364357
-863.5500053403559,2059232063.1291223
-888.5471843982101,2059075151.2868555
-913.4367050702463,2058919952.3695743
-938.2190046259956,2058766444.6662471
-962.8945189796651,2058614606.789275
-987.4636826872298,2058464417.6690118
-1011.9269289436731,2058315856.5483809
-1036.284689580378,2058168902.9775841
-1060.5373950626622,2058023536.8089235
-1084.6854744874577,2057879738.1917017
-1108.72935558113,2057737487.5672238
-1132.6694646974338,2057596765.6638904
-1156.5062268156048,2057457553.4923794
-1180.2400655385836,2057319832.340917
-1203.8714030913695,2057183583.7706301
-1227.400660319502,2057048789.610994
-1250.828256687667,2056915431.9553502
-1274.154610278424,2056783493.1565156
-1297.3801377910568,2056652955.8224685
-1320.5052545405397,2056523802.8121104
-1343.5303744566197,2056396017.2311099
-1366.4559100830124,2056269582.427817
-1389.2822725767091,2056144481.9892542
-1412.0098717073927,2056020699.7371817
-1434.6391158569606,2055898219.724229
-1457.1704120191523,2055777026.2301013
-1479.6041657992794,2055657103.7578504
-1501.9407814140566,2055538437.0302176
-1524.1806616915324,2055421010.9860394
-1546.3242080711145,2055304810.7767143
-1568.3718206036915,2055189821.7627423
-1590.3238979518462,2055076029.5103192
-1612.1808373901622,2054963419.7879944
-1633.943034805617,2054851978.5633876
-1655.6108846980637,2054741691.9999683
-1677.1847801807994,2054632546.4538856
-1698.6651129812153,2054524528.4708662
-1720.052273441531,2054417624.7831492
-1741.346650519608,2054311822.3064973
-1762.5486317898412,2054207108.137249
-1783.6586034441311,2054103469.5494196
-1804.676950292927,2054000893.9918664
-1825.604055766347,2053899369.0854914
-1846.4403019153708,2053798882.620506
-1867.186069413101,2053699422.55373
-1887.8417375560962,2053600977.005952
-1908.407684265771,2053503534.2593284
-1928.8842860898617,2053407082.7548308
-1949.271918203959,2053311611.0897372
-1969.570954413103,2053217108.0151691
-1989.7817671534403,2053123562.43367
-2009.9047274939435,2053030963.3968318
-2029.9402051381883,2052939300.1029544
-2049.88856842619,2052848561.8947487
-2069.750184336298,2052758738.2570908
-2089.525418487143,2052669818.8147962
-2109.2146351396427,2052581793.3304498
-2128.8181971990575,2052494651.7022645
-2148.3364662170993,2052408383.9619803
-2167.7698023940916,2052322980.272801
-2187.1185645811793,2052238430.9273608
-2206.3831102825866,2052154726.3457363
-2225.5637956579226,2052071857.0734837
-2244.660975524533,2051989813.7797148
-2263.6750033598973,2051908587.2552056
-2282.60623130407,2051828168.4105334
-2301.455010162166,2051748548.274257
-2320.221689406886,2051669717.991113
-2338.9066171810855,2051591668.8202558
-2357.510140300381,2051514392.1335225
-2376.032604255798,2051437879.4137275
-2394.474353216457,2051362122.2529864
-2412.8357300322937,2051287112.3510716
-2431.1170762368192,2051212841.5137916
-2449.3187320499137,2051139301.6513984
-2467.441036380655,2051066484.7770286
-2485.48432683018,2050994383.0051599
-2503.4489396945805,2050922988.5501065
-2521.3352099678295,2050852293.724527
-2539.1434713447393,2050782290.9379692
-2556.874056223948,2050712972.6954312
-2574.5272957109396,2050644331.59595
-2592.103519621087,2050576360.3312173
-2609.603056482729,2050509051.68421
-2627.026233540268,2050442398.5278552
-2644.373376757301,2050376393.8237047
-2661.6448108197687,2050311030.620644
-2678.8408591391362,2050246302.0536115
-2695.961843855593,2050182201.3423533
-2713.00808584128,2050118721.79018
-2729.9799047035353,2050055856.782764
-2746.8776187881676,2049993599.7869406
-2763.7015451827447,2049931944.349539
-2780.4519997199077,2049870884.0962307
-2797.1292969807023,2049810412.7303922
-2813.733750297932,2049750524.0319924
-2830.265671759529,2049691211.8564975
-2846.7253722119412,2049632470.133789
-2863.1131612635418,2049574292.8671024
-2879.4293472880513,2049516674.1319902
-2895.6742374279784,2049459608.0752892
-2911.8481375980764,2049403088.9141142
-2927.9513524888152,2049347110.934863
-2943.984185569868,2049291668.492243
-2959.9469390936106,2049236756.0083077
-2975.839914098638,2049182367.9715118
-2991.6634104132913,2049128498.935783
-3007.4177266591987,2049075143.5196033
-3023.1031602548283,2049022296.4051144
-3038.7200074190523,2048969952.3372307
-3054.268563174725,2048918106.1227624
-3069.7491213522667,2048866752.6295671
-3085.161974593263,2048815886.7857018
-3100.5074143540714,2048765503.5785916
-3115.785730909438,2048715598.0542178
-3130.997213356122,2048666165.3163087
-3146.1421496165317,2048617200.5255558
-3161.2208264423657,2048568698.8988283
-3176.2335294182626,2048520655.7084134
-3191.18054296546,2048473066.281257
-3206.062150345458,2048425925.9982276
-3220.8786336636904,2048379230.2933853
-3235.6302738732015,2048332974.653258
-3250.31735077833,2048287154.6161416
-3264.9401430383964,2048241765.771399
-3279.4989281713974,2048196803.7587771
-3293.993982557704,2048152264.2677324
-3308.425581443764,2048108143.0367668
-3322.7939989458087,2048064435.8527725
-3337.099508053564,2048021138.5503945
-3351.3423806339624,2047978247.011386
-3365.5228874348622,2047935757.1640003
-3379.6412980887653,2047893664.9823627
-3393.6978811165395,2047851966.4858751
-3407.692903931143,2047810657.7386167
-3421.6266328413503,2047769734.8487597
-3435.4993330554794,2047729193.9679925
-3449.311268685121,2047689031.290952
-3463.0627027488677,2047649243.0546625
-3476.753897176044,2047609825.537986
-3490.385112810439,2047570775.0610797
-3503.9566094140337,2047532087.9848635
-3517.4686456707364,2047493760.7104905
-3530.9214791901095,2047455789.6788323
-3544.3153665111017,2047418171.3699653
-3557.650563105775,2047380902.3026707
-3570.927323383034,2047343979.0339403
-3584.145900692353,2047307398.1584852
-3597.306547327499,2047271156.30826
-3610.409514530258,2047235250.1519854
-3623.455052494153,2047199676.3946855
-3636.443410368165,2047164431.777226
-3649.37483626045,2047129513.0758657
-3662.249577242051,2047094917.1018074
-3675.0678793506117,2047060640.70076
-3687.829987594083,2047026680.7525053
-3700.5361459544283,2046993034.1704764
-3713.186597391325,2046959697.9013307
-3725.781583845862,2046926668.9245405
-3738.321346244235,2046893944.2519863
-3750.8061245014355,2046861520.927553
-3763.2361575249374,2046829396.026734
-3775.611683218378,2046797566.6562412
-3787.9329384852367,2046766029.9536247
-3800.200159232506,2046734783.0868864
-3812.41358037436,2046703823.2541134
-3824.5734358358177,2046673147.6831064
-3836.6799585563995,2046642753.631019
-3848.7333804937807,2046612638.3839998
-3860.733932627439,2046582799.2568388
-3872.6818449622942,2046553233.592621
-3884.577346532346,2046523938.762385
-3896.420665404303,2046494912.1647842
-3908.212028681207,2046466151.2257547
-3919.9516625060514,2046437653.3981888
-3931.639792065392,2046409416.161606
-3943.2766415929536,2046381437.0218437
-3954.862434373228,2046353713.5107358
-3966.397392745068,2046326243.185802
-3977.88173810527,2046299023.6299503
-3989.3156909121567,2046272052.4511666
-4000.699470689147,2046245327.2822242
-4012.0332960283204,2046218845.7803874
-4023.3173845939773,2046192605.6271226
-4034.551953126187,2046166604.5278168
-4045.7372174443335,2046140840.211494
-4056.873392450649,2046115310.4305367
-4067.960692133744,2046090012.9604187
-4078.999329572127,2046064945.5994296
-4089.9895169377182,2046040106.168411
-4100.931465499355,2046015492.5104938
-4111.825385626288,2045991102.4908445
-4122.671486791673,2045966933.9964013
-4133.469977576049,2045942984.9356315
-4144.221065670815,2045919253.2382789
-4154.9249578816925,2045895736.8551161
-4165.581860132184,2045872433.7577105
-4176.191977467021,2045849341.9381812
-4186.755514055603,2045826459.4089632
-4197.272673195429,2045803784.202578
-4207.743657315524,2045781314.371407
-4218.168667979849,2045759047.987457
-4228.547905890709,2045736983.142149
-4238.881570892152,2045715117.9460883
-4249.1698619733515,2045693450.5288563
-4259.412977271992,2045671979.0387886
-4269.611114077634,2045650701.6427693
-4279.764468835082,2045629616.5260215
-4289.873237147732,2045608721.8919008
-4299.937613780915,2045588015.9616895
-4309.957792665235,2045567496.9744062
-4319.933966899889,2045547163.186595
-4329.866328755988,2045527012.8721387
-4339.755069679863,2045507044.3220656
-4349.600380296357,2045487255.8443577
-4359.40245041212,2045467645.763761
-4369.1614690188835,2045448212.4216056
-4378.8776242967315,2045428954.1756203
-4388.551103617361,2045409869.399748
-4398.182093547331,2045390956.483976
-4407.770779851301,2045372213.8341525
-4417.31734749527,2045353639.871817
-4426.82198064979,2045335233.0340278
-4436.284862693182,2045316991.7731924
-4445.706176214739,2045298914.5569003
-4455.086103017916,2045280999.8677604
-4464.424824123516,2045263246.2032318
-4473.722519772864,2045245652.0754719
-4482.979369430965,2045228216.011171
-4492.195551789664,2045210936.5513952
-4501.37124477079,2045193812.2514362
-4510.506625529285,2045176841.680654
-4519.601870456333,2045160023.42233
-4528.657155182474,2045143356.07351
-4537.672654580706,2045126838.2448676
-4546.648542769585,2045110468.5605502
-4555.584993116306,2045094245.6580386
-4564.482178239776,2045078168.1880047
-4573.340270013686,2045062234.8141704
-4582.15943956956,2045046444.2131724
-4590.939857299805,2045030795.0744183
-4599.681692860741,2045015286.0999603
-4608.385115175633,2044999916.004355
-4617.050292437697,2044984683.5145347
-4625.677392113115,2044969587.3696754
-4634.266580944027,2044954626.3210685
-4642.818024951513,2044939799.1319964
-4651.331889438571,2044925104.577602
-4659.808338993085,2044910541.4447675
-4668.247537490775,2044896108.5319932
-4676.649648098148,2044881804.649272
-4685.014833275425,2044867628.6179736
-4693.343254779477,2044853579.2707226
-4701.635073666733,2044839655.4512856
-4709.890450296084,2044825856.0144548
-4718.109544331786,2044812179.8259313
-4726.2925147463375,2044798625.7622123
-4734.439519823358,2044785192.7104833
-4742.550717160452,2044771879.568505
-4750.626263672067,2044758685.2445056
-4758.666315592333,2044745608.6570733
-4766.671028477906,2044732648.7350466
-4774.6405572107815,2044719804.417416
-4782.575056001122,2044707074.6532137
-4790.474678390053,2044694458.4014156
-4798.339577252462,2044681954.6308315
-4806.169904799783,2044669562.3200214
-4813.965812582773,2044657280.4571757
-4821.727451494274,2044645108.040033
-4829.454971771972,2044633044.075776
-4837.1485230011385,2044621087.5809386
-4844.80825411737,2044609237.581308
-4852.434313409311,2044597493.1118324
-4860.026848521367,2044585853.2165341
-4867.586006456418,2044574316.9484065
-4875.111933578504,2044562883.3693335
-4882.604775615521,2044551551.5499976
-4890.064677661889,2044540320.5697885
-4897.491784181222,2044529189.5167203
-4904.886239008984,2044518157.4873407
-4912.248185355136,2044507223.5866482
-4919.57776580677,2044496386.9280071
-4926.875122330739,2044485646.633062
-4934.140396276272,2044475001.8316612
-4941.373728377584,2044464451.6617672
-4948.575258756468,2044453995.2693806
-4955.745126924892,2044443631.8084583
-4962.883471787567,2044433360.4408388
