Theta0_Value,Cost Function
314951.0468115185,2520811202.448406
315205.66293914797,2512986344.881492
315457.73290550115,2505302770.0462494
315707.28217219084,2497757783.761987
315954.3359462136,2490348744.7222986
316198.91918249615,2483073063.4403653
316441.05658641586,2475928201.215546
316680.77261629637,2468911669.1208334
316918.0914858781,2462021027.010729
317153.037166764,2455253882.549119
317385.6333908411,2448607890.2567806
317615.90365267737,2442080750.578062
317843.87121189525,2435670208.966388
318069.559095521,2429374054.988192
318292.9901003105,2423190121.444897
318514.186795052,2417116283.512579
318733.1715228462,2411150457.898961
318949.96640336246,2405290602.017368
319164.5933350735,2399534713.177319
319377.07399746747,2393880827.7913885
319587.42985323747,2388327020.598047
319795.6821504498,2382871403.9001064
320001.85192468995,2377512126.8185043
320205.96000118775,2372247374.5610657
320408.0269969205,2367075367.7059803
320608.07332269603,2361994361.499665
320806.11918521376,2357002645.168742
321002.1845891063,2352098541.2458296
321196.2893389599,2347280404.9088726
321388.45304131496,2342546623.3337383
321578.6951066465,2337895615.0598025
321767.03475132474,2333325829.368278
321953.49099955615,2328835745.673001
322138.0826853053,2324423872.9234447
322320.8284541969,2320088749.0197077
322501.74676539964,2315828940.239229
322680.8558934903,2311643040.674992
322858.1739303001,2307529671.6849914
323033.7187867418,2303487481.3527308
323207.50819461903,2299515143.9585276
323379.5597084175,2295611359.4614096
323549.89070707804,2291774852.991374
323718.51839575195,2288004374.351835
323885.4598075391,2284298697.532003
324050.73180520843,2280656620.229044
324214.351082901,2277076963.379789
324376.3341678167,2273558570.7018085
324536.6974218832,2270100308.2436733
324695.457043409,2266701063.9442024
324852.6290687196,2263359747.2005234
325008.22937377705,2260075288.4447656
325162.27367578394,2256846638.7292147
325314.7775347708,2253672769.3197455
325465.7563551678,2250552671.297394
325615.2253873608,2247485355.167867
325763.1997292319,2244469850.4788623
325909.69432768424,2241505205.4450164
326054.72398015205,2238590486.5803514
326198.3033360952,2235724778.3380404
326340.4468984789,2232907182.7573752
326481.1690252388,2230136819.1177626
326620.4839307311,2227412823.5996304
326758.4056871685,2224734348.952087
326894.94822604145,2222100564.1672125
327030.1253395257,2219510654.1608334
327163.9506818751,2216963819.4596634
327296.437770801,2214459275.8946834
327427.59998883767,2211996254.3006086
327557.450584694,2209574000.221364
327686.0026745917,2207191773.6214075
327813.2692435905,2204848848.602811
327939.26314689923,2202544513.1279545
328063.9971111749,2200278068.7477627
328187.4837358078,2198048830.3353286
328309.73549419444,2195856125.8248405
328430.7647349972,2193699295.9557047
328550.5836833919,2191577694.0217505
328669.2044423027,2189490685.6254287
328786.63899362436,2187437648.436878
328902.8991994328,2185417971.9578023
329017.99680318317,2183431057.2900147
329131.94343089603,2181476316.9086003
329244.75059233175,2179553174.439567
329356.4296821531,2177661064.4419203
329466.99198107625,2175799432.1940594
329576.44865701016,2173967733.4844136
329684.81076618476,2172165434.4062343
329792.0892542676,2170392011.1564555
329898.29495746957,2168646949.8385487
330003.43860363954,2166929746.2692766
330107.53081334784,2165239905.7892857
330210.582100959,2163576943.0774593
330312.6028756941,2161940381.9689326
330413.60344268184,2160329755.2767296
330513.5940039997,2158744604.616923
330612.5846597044,2157184480.237262
330710.585408852,2155648940.8491955
330807.60615050816,2154137553.4632096
330903.6566847478,2152649893.2274365
330998.746713645,2151185543.2694526
331092.8858422532,2149744094.541205
331186.08357957535,2148325145.667005
331278.3493395243,2146928302.7945316
331369.6924418737,2145553179.4487765
331460.1221131997,2144199396.388881
331549.6474878124,2142866581.4677956
331638.27760867897,2141554369.494718
331726.02142833686,2140262402.10025
331812.8878097982,2138990327.6042068
331898.8855274449,2137737800.8860512
331984.0232679151,2136504483.2578773
332068.30963098066,2135290042.3399014
332151.7531304155,2134094151.9384074
332234.36219485605,2132916491.9261127
332316.1451686522,2131756748.124874
332397.11031271034,2130614612.1907265
332477.2658053279,2129489781.5011697
332556.61974301934,2128381959.0446966
332635.18014133384,2127290853.3124802
332712.9549356652,2126216178.1922035
332789.95198205323,2125157652.8639822
332866.1790579774,2124115001.6983275
332941.6438631423,2123087954.1561341
333016.35402025556,2122076244.6906202
333090.3170757977,2121079612.651204
333163.5405007844,2120097802.1892736
333236.03169152123,2119130562.1658094
333307.7979703507,2118177646.0608199
333378.8465863919,2117238811.8845584
333449.1847162727,2116313822.09049
333518.81946485466,2115402443.489964
333587.7578659508,2114504447.1685586
333656.006883036,2113619608.4040835
333723.5734099503,2112747706.5861764
333790.46427159547,2111888525.137485
333856.6862246242,2111041851.4363952
333922.24595812266,2110207476.7412794
333987.15009428613,2109385196.116221
334051.40518908796,2108574808.3582082
334115.0177329418,2107776115.925742
334177.99415135704,2106988924.868856
334240.3408055882,2106213044.760492
334302.06399327697,2105448288.6292474
334363.1699490889,2104694472.8934014
334423.6648453427,2103951417.2962673
334483.5547926339,2103218944.8427923
334542.84584045224,2102496881.7374022
334601.5439777924,2101785057.323062
334659.65513375914,2101083304.0215292
334717.18517816626,2100391457.2747767
334774.1399221293,2099709355.4875543
334830.5251186527,2099036839.9710817
334886.3464632108,2098373754.8878355
334941.6095943234,2097719947.197417
334996.3200941248,2097075266.6034732
335050.48348892824,2096439565.501664
335104.1052497836,2095812698.9286284
335157.19079303043,2095194524.5119631
335209.7454808448,2094584902.4211679
335261.774621781,2093983695.3195457
335313.2834713079,2093390768.317048
335364.2772323395,2092805988.9240294
335414.7610557608,2092229227.005914
335464.74004094786,2091660354.7387326
335514.21923628304,2091099246.5655367
335563.20363966486,2090545779.1536527
335611.6981990129,2089999831.3527696
335659.7078127675,2089461284.1538498
335707.2373303845,2088930020.6488206
335754.2915528253,2088405925.9910734
335800.87523304176,2087888887.356704
335846.993076456,2087378793.9065328
335892.6497414361,2086875536.7488396
335937.84983976645,2086379008.9028332
335982.5979371135,2085889105.2628314
336026.89855348703,2085405722.5631256
336070.7561636968,2084928759.3435411
336114.1751978045,2084458115.915651
336157.16004157113,2083993694.3296552
336199.7150369001,2083535398.3418932
336241.8444822758,2083083133.3829927
336283.5526331977,2082636806.526632
336324.8437026104,2082196326.4589021
336365.721861329,2081761603.4482715
336406.19123846036,2081332549.3161218
336446.25592182047,2080909077.4078612
336485.91995834693,2080491102.5645885
336525.18735450815,2080078541.0953083
336564.0620767077,2079671310.7496877
336602.5480516853,2079269330.691324
336640.6491669132,2078872521.4715476
336678.36927098874,2078480805.0037124
336715.71217402356,2078094104.5379953
336752.681648028,2077712344.6366694
336789.28142729244,2077335451.1498656
336825.5152087642,2076963351.191792
336861.3866524212,2076595973.117413
336896.89938164165,2076233246.499581
336932.0569835699,2075875102.1066015
336966.8630094789,2075521471.8802354
337001.3209751288,2075172288.914118
337035.4343611222,2074827487.4326007
337069.20661325566,2074487002.7699897
337102.6411428678,2074150771.3501894
337135.7413271838,2073818730.6667354
337168.5105096566,2073490819.263205
337200.95200030477,2073166976.7140107
337233.0690760464,2072847143.6055593
337264.86498103064,2072531261.5177667
337296.34292696504,2072219273.005934
337327.50609344005,2071911121.5829654
337358.3576282503,2071606751.7019265
337388.9006477125,2071306108.7389355
337419.13823698007,2071009138.9763901
337449.073450355,2070715789.5864966
337478.7093115961,2070426008.6151328
337508.04881422484,2070139744.9660022
337537.09492182726,2069856948.3851047
337565.85056835366,2069577569.4454896
337594.3186584148,2069301559.5323145
337622.50206757535,2069028870.8281684
337650.4036426443,2068759456.2986977
337678.02620196255,2068493269.678483
337705.3725356876,2068230265.457201
337732.4454060754,2067970398.8660402
337759.2475477593,2067713625.8643801
337785.7816680264,2067459903.1267173
337812.0504470908,2067209188.0298424
337838.0565383646,2066961438.6402624
337863.80256872566,2066716613.7018614
337889.2911387831,2066474672.6237848
337914.52482313995,2066235575.4685695
337939.5061706532,2065999282.9404855
337964.23770469136,2065765756.3741014
337988.7219233891,2065534957.7230673
338012.9612998999,2065306849.5491133
338036.9582826456,2065081395.0112448
338060.71529556386,2064858557.8551521
338084.2347383529,2064638302.4028149
338107.518986714,2064420593.5422993
338130.57039259153,2064205396.717758
338153.3912844103,2063992677.9196048
338175.9839673109,2063782403.6748848
338198.3507233825,2063574541.0378187
338220.49381189334,2063369057.580527
338242.4154695191,2063165921.3839324
338264.1179105686,2062965101.028822
338285.6033272076,2062766565.5870893
338306.8738896802,2062570284.6131349
338327.9317465281,2062376228.1354218
338348.7790248075,2062184366.6482012
338369.4178303041,2061994671.103388
338389.85024774575,2061807112.9025795
338410.078341013,2061621663.8892338
338430.10415334755,2061438296.340996
338449.92970755877,2061256982.962149
338469.55700622784,2061077696.8762336
338488.98803191027,2060900411.6187773
338508.22474733583,2060725101.130181
338527.26909560716,2060551739.7487202
338546.1230003958,2060380302.2036908
338564.7883661365,2060210763.6086721
338583.2670782198,2060043099.4549184
338601.56100318226,2059877285.6048756
338619.6719888951,2059713298.2858107
338637.60186475085,2059551114.0835686
338655.352441848,2059390709.9364357
338672.9255131742,2059232063.1291223
338690.32285378716,2059075151.2868555
338707.546220994,2058919952.3695743
338724.5973545287,2058766444.6662471
338741.4779767281,2058614606.789275
338758.1897927055,2058464417.6690118
338774.7344905232,2058315856.5483809
338791.11374136264,2058168902.9775841
338807.3291996937,2058023536.8089235
338823.3825034414,2057879738.1917017
338839.2752741517,2057737487.5672238
338855.00911715487,2057596765.6638904
338870.585621728,2057457553.4923794
338886.00636125536,2057319832.340917
338901.2728933875,2057183583.7706301
338916.3867601983,2057048789.610994
338931.34948834096,2056915431.9553502
338946.1625892022,2056783493.1565156
338960.8275590549,2056652955.8224685
338975.345879209,2056523802.8121104
338989.7190161616,2056396017.2311099
339003.94842174463,2056269582.427817
339018.03553327185,2056144481.9892542
339031.9817736838,2056020699.7371817
339045.7885516916,2055898219.724229
339059.4572619194,2055777026.2301013
339072.9892850449,2055657103.7578504
339086.38598793914,2055538437.0302176
339099.64872380445,2055421010.9860394
339112.7788323111,2055304810.7767143
339125.7776397327,2055189821.7627423
339138.64645908005,2055076029.5103192
339151.38659023395,2054963419.7879944
339163.9993200763,2054851978.5633876
339176.4859226202,2054741691.9999683
339188.84765913873,2054632546.4538856
339201.08577829204,2054524528.4708662
339213.2015162538,2054417624.7831492
339225.19609683595,2054311822.3064973
339237.0707316123,2054207108.137249
339248.8266200408,2054103469.5494196
339260.4649495851,2054000893.9918664
339271.9868958339,2053899369.0854914
339283.39362262026,2053798882.620506
339294.68628213875,2053699422.55373
339305.866015062,2053600977.005952
339316.9339506561,2053503534.2593284
339327.8912068942,2053407082.7548308
339338.73889056995,2053311611.0897372
339349.47809740895,2053217108.0151691
339360.1099121795,2053123562.43367
339370.6354088024,2053030963.3968318
339381.0556504591,2052939300.1029544
339391.3716896992,2052848561.8947487
339401.58456854685,2052758738.2570908
339411.69531860604,2052669818.8147962
339421.7049611647,2052581793.3304498
339431.6145072977,2052494651.7022645
339441.4249579694,2052408383.9619803
339451.1373041344,2052322980.272801
339460.7525268377,2052238430.9273608
339470.271597314,2052154726.3457363
339479.69547708554,2052071857.0734837
339489.02511805936,2051989813.7797148
339498.2614626234,2051908587.2552056
339507.4054437419,2051828168.4105334
339516.4579850492,2051748548.274257
339525.42000094336,2051669717.991113
339534.2923966786,2051591668.8202558
339543.07606845646,2051514392.1335225
339551.77190351655,2051437879.4137275
339560.3807802261,2051362122.2529864
339568.9035681685,2051287112.3510716
339577.3411282315,2051212841.5137916
339585.69431269384,2051139301.6513984
339593.9639653116,2051066484.7770286
339602.15092140314,2050994383.0051599
339610.2560079338,2050922988.5501065
339618.28004359914,2050852293.724527
339626.22383890784,2050782290.9379692
339634.0881962634,2050712972.6954312
339641.8739100455,2050644331.59595
339649.5817666897,2050576360.3312173
339657.2125447675,2050509051.68421
339664.7670150645,2050442398.5278552
339672.2459406585,2050376393.8237047
339679.6500769966,2050311030.620644
339686.9801719713,2050246302.0536115
339694.2369659963,2050182201.3423533
339701.421192081,2050118721.79018
339708.53357590485,2050055856.782764
339715.5748358905,2049993599.7869406
339722.54568327626,2049931944.349539
339729.44682218815,2049870884.0962307
339736.27894971095,2049810412.7303922
339743.0427559585,2049750524.0319924
339749.7389241436,2049691211.8564975
339756.3681306468,2049632470.133789
339762.931045085,2049574292.8671024
339769.42833037884,2049516674.1319902
339775.8606428197,2049459608.0752892
339782.2286321362,2049403088.9141142
339788.5329415595,2049347110.934863
339794.7742078886,2049291668.492243
339800.95306155435,2049236756.0083077
339807.0701266835,2049182367.9715118
339813.1260211613,2049128498.935783
339819.1213566944,2049075143.5196033
339825.05673887214,2049022296.4051144
339830.9327672281,2048969952.3372307
339836.7500353005,2048918106.1227624
339842.50913069217,2048866752.6295671
339848.21063512994,2048815886.7857018
339853.85512452334,2048765503.5785916
339859.4431690228,2048715598.0542178
339864.97533307725,2048666165.3163087
339870.45217549114,2048617200.5255558
339875.8742494809,2048568698.8988283
339881.2421027308,2048520655.7084134
339886.55627744814,2048473066.281257
339891.81731041835,2048425925.9982276
339897.02573305886,2048379230.2933853
339902.182071473,2048332974.653258
339907.2868465029,2048287154.6161416
339912.34057378257,2048241765.771399
339917.3437637894,2048196803.7587771
339922.29692189617,2048152264.2677324
339927.2005484219,2048108143.0367668
339932.05513868236,2048064435.8527725
339936.8611830402,2048021138.5503945
339941.6191669545,2047978247.011386
339946.32957102964,2047935757.1640003
339950.992871064,2047893664.9823627
339955.60953809804,2047851966.4858751
339960.18003846175,2047810657.7386167
339964.7048338218,2047769734.8487597
339969.1843812283,2047729193.9679925
339973.6191331607,2047689031.290952
339978.00953757373,2047649243.0546625
339982.3560379427,2047609825.537986
339986.65907330794,2047570775.0610797
339990.9190783195,2047532087.9848635
339995.136483281,2047493760.7104905
339999.31171419285,2047455789.6788323
340003.4451927956,2047418171.3699653
340007.5373366123,2047380902.3026707
340011.58855899086,2047343979.0339403
340015.59926914563,2047307398.1584852
340019.56987219886,2047271156.30826
340023.5007692216,2047235250.1519854
340027.392357274,2047199676.3946855
340031.24502944597,2047164431.777226
340035.0591748962,2047129513.0758657
340038.83517889195,2047094917.1018074
340042.5734228477,2047060640.70076
340046.2742843639,2047026680.7525053
340049.9381372649,2046993034.1704764
340053.56535163696,2046959697.9013307
340057.1562938653,2046926668.9245405
340060.7113266713,2046893944.2519863
340064.2308091493,2046861520.927553
340067.71509680245,2046829396.026734
340071.1645415791,2046797566.6562412
340074.57949190796,2046766029.9536247
340077.96029273357,2046734783.0868864
340081.3072855509,2046703823.2541134
340084.6208084401,2046673147.6831064
340087.90119610034,2046642753.631019
340091.14877988404,2046612638.3839998
340094.3638878299,2046582799.2568388
340097.5468446963,2046553233.592621
340100.697971994,2046523938.762385
340103.8175880187,2046494912.1647842
340106.9060078832,2046466151.2257547
340109.96354354906,2046437653.3981888
340112.99050385825,2046409416.161606
340115.98719456437,2046381437.0218437
340118.95391836343,2046353713.5107358
340121.8909749245,2046326243.185802
340124.79866091994,2046299023.6299503
340127.6772700554,2046272052.4511666
340130.52709309955,2046245327.2822242
340133.34841791325,2046218845.7803874
340136.1415294788,2046192605.6271226
340138.90670992865,2046166604.5278168
340141.644238574,2046140840.211494
340144.35439193295,2046115310.4305367
340147.0374437583,2046090012.9604187
340149.6936650654,2046064945.5994296
340152.3233241594,2046040106.168411
340154.92668666254,2046015492.5104938
340157.5040155406,2045991102.4908445
340160.05557112984,2045966933.9964013
340162.5816111632,2045942984.9356315
340165.0823907963,2045919253.2382789
340167.558162633,2045895736.8551161
340170.0091767513,2045872433.7577105
340172.43568072846,2045849341.9381812
340174.83791966585,2045826459.4089632
340177.21613621386,2045803784.202578
340179.5705705964,2045781314.371407
340181.90146063507,2045759047.987457
340184.2090417734,2045736983.142149
340186.49354710034,2045715117.9460883
340188.755207374,2045693450.5288563
340190.99425104493,2045671979.0387886
340193.21090427914,2045650701.6427693
340195.405390981,2045629616.5260215
340197.5779328159,2045608721.8919008
340199.7287492324,2045588015.9616895
340201.8580574848,2045567496.9744062
340203.96607265464,2045547163.186595
340206.0530076728,2045527012.8721387
340208.1190733407,2045507044.3220656
340210.164478352,2045487255.8443577
340212.1894293132,2045467645.763761
340214.19413076475,2045448212.4216056
340216.1787852018,2045428954.1756203
340218.1435930945,2045409869.399748
340220.0887529082,2045390956.483976
340222.01446112385,2045372213.8341525
340223.9209122573,2045353639.871817
340225.80829887936,2045335233.0340278
340227.67681163526,2045316991.7731924
340229.5266392636,2045298914.5569003
340231.35796861566,2045280999.8677604
340233.1709846742,2045263246.2032318
340234.96587057214,2045245652.0754719
340236.7428076111,2045228216.011171
340238.5019752797,2045210936.5513952
340240.2435512716,2045193812.2514362
340241.96771150356,2045176841.680654
340243.6746301332,2045160023.42233
340245.3644795765,2045143356.07351
340247.03743052547,2045126838.2448676
340248.6936519649,2045110468.5605502
340250.3333111899,2045094245.6580386
340251.95657382265,2045078168.1880047
340253.5636038291,2045062234.8141704
340255.1545635355,2045046444.2131724
340256.7296136448,2045030795.0744183
340258.28891325305,2045015286.0999603
340259.8326198652,2044999916.004355
340261.36088941124,2044984683.5145347
340262.8738762618,2044969587.3696754
340264.37173324387,2044954626.3210685
340265.8546116561,2044939799.1319964
340267.32266128424,2044925104.577602
340268.7760304161,2044910541.4447675
340270.2148658566,2044896108.5319932
340271.6393129427,2044881804.649272
340273.04951555794,2044867628.6179736
340274.445616147,2044853579.2707226
340275.82775573025,2044839655.4512856
340277.1960739176,2044825856.0144548
340278.55070892314,2044812179.8259313
340279.8917975786,2044798625.7622123
340281.2194753475,2044785192.7104833
340282.5338763387,2044771879.568505
340283.83513331995,2044758685.2445056
340285.1233777314,2044745608.6570733
340286.3987396988,2044732648.7350466
340287.6613480465,2044719804.417416
340288.91133031074,2044707074.6532137
340290.14881275233,2044694458.4014156
340291.3739203695,2044681954.6308315
340292.58677691047,2044669562.3200214
340293.78750488604,2044657280.4571757
340294.9762255819,2044645108.040033
340296.15305907076,2044633044.075776
340297.3181242247,2044621087.5809386
340298.4715387272,2044609237.581308
340299.6134190846,2044597493.1118324
340300.7438806384,2044585853.2165341
340301.86303757667,2044574316.9484065
340302.97100294556,2044562883.3693335
340304.06788866076,2044551551.5499976
340305.1538055188,2044540320.5697885
340306.2288632083,2044529189.5167203
340307.2931703209,2044518157.4873407
340308.34683436237,2044507223.5866482
340309.3899617634,2044496386.9280071
340310.4226578904,2044485646.633062
340311.4450270562,2044475001.8316612
340312.45717253035,2044464451.6617672
340313.4591965497,2044453995.2693806
340314.4512003289,2044443631.8084583
340315.4332840703,2044433360.4408388
340316.4055469743,2044423180.336156
340317.3680872492,2044413090.6717684
340318.32100212143,2044403090.6326823
340319.2643878449,2044393179.4114747
340320.1983397111,2044383356.2082162
340321.1229520587,2044373620.230403
340322.03831828275,2044363970.6928773
340322.94453084463,2044354406.8177607
340323.8416812809,2044344927.8343787
340324.72986021277,2044335532.9791918
340325.6091573553,2044326221.4957263
340326.47966152645,2044316992.6345003
340327.34146065585,2044307845.6529646
340328.19464179396,2044298779.8154242
340329.0392911207,2044289794.3929796
340329.87549395417,2044280888.663456
340330.7033347593,2044272061.911339
340331.52289715636,2044263313.427709
340332.33426392946,2044254642.5101829
340333.13751703483,2044246048.4628386
340333.93273760914,2044237530.5961661
340334.7200059777,2044229088.2269917
340335.4994016626,2044220720.67843
340336.27100339066,2044212427.2798123
340337.03488910146,2044204207.3666337
340337.79113595514,2044196060.2804883
340338.5398203403,2044187985.369014
340339.2810178816,2044179981.985832
340340.01480344747,2044172049.4904919
340340.74125115765,2044164187.2484112
340341.46043439076,2044156394.6308208
340342.1724257915,2044148671.0147088
340342.87729727826,2044141015.7827666
